mode,operator_id,weight_shape,baseline_mean_ms,candidate_mean_ms,speedup_ratio,baseline_p50_ms,candidate_p50_ms,p50_speedup_ratio,baseline_p95_ms,candidate_p95_ms,p95_speedup_ratio,bitwise_output_hashes
mac_fixed,2,32x32x3x3,1258.6135936666667,65.4827126,19.22054758719123,1258.215,65.415234,19.23428111561903,1259.7125153999998,66.0198434,19.08081647161253,True
mac_fixed,3,32x32x1x1,150.67123266666667,17.845657850000002,8.443019244968134,150.665885,17.839713,8.445533008294472,150.73052660000002,18.09554605,8.329703131561484,True
mac_fixed,6,32x32x3x3,1247.5825863333332,64.25222306666667,19.41695597114001,1246.902031,64.262865,19.403150341958767,1250.2757647,64.80054134999999,19.294217897764526,True
mac_fixed,12,32x32x3x3,1248.6176213333333,64.28984535000001,19.421692718900484,1248.262448,64.3122655,19.40939940919979,1250.2009633999999,64.99252855,19.23607207308754,True
mac_fixed,17,32x32x3x3,626.7335413333334,32.734190999999996,19.146144205406923,626.72974,32.699167,19.166535343239783,627.5122234,33.268643850000004,18.861971838386193,True
mac_fixed,18,32x32x1x1,74.960538,8.720705766666667,8.595696266525033,75.021666,8.694844,8.628293503598224,75.0996195,8.97808605,8.364769404276316,True
mac_fixed,21,32x32x3x3,617.8969966666667,32.448614516666666,19.042322942611147,618.244375,32.421042,19.069232105494944,618.3623596,32.9741798,18.752926178925,True
mac_fixed,27,32x32x3x3,617.9343226666666,32.6575112,18.92165997838398,618.832708,32.5777605,18.9955570457337,619.0071766000001,33.41250765,18.526211294410285,True
mac_fixed,39,128x128x1,24.728697999999998,1.3517612166666666,18.29368803832008,24.734687,1.3450259999999998,18.38974636921517,24.735953300000002,1.3687630000000002,18.071757711159638,True
mac_fixed,52,32x64x1,3.1823263333333336,0.25072046666666664,12.692726587671212,3.161458,0.249427,12.674882831449683,3.2211766,0.2570132,12.533117365178132,True
mac_fixed,55,128x160x1,30.832031333333333,1.5379869666666666,20.047004299494606,30.848437,1.5297915,20.165125116723424,30.9036097,1.5920076500000002,19.411721859502368,True
mac_fixed,68,32x64x1,3.1668749999999997,0.24980814999999998,12.677228505154856,3.161302,0.249115,12.690131063966442,3.1782706000000003,0.25280199999999997,12.572173479640195,True
mac_fixed,71,128x192x1,36.94862833333334,1.7059114333333334,21.659171520491014,36.922761,1.7031775,21.678751040334905,37.030666499999995,1.71652015,21.573103292728604,True
mac_fixed,84,32x64x1,3.16132,0.25077435000000003,12.606233452504211,3.158386,0.2492185,12.67316029909497,3.1712766999999995,0.26033554999999997,12.181496918112028,True
mac_fixed,87,128x224x1,43.285573,1.9043264166666667,22.730122641352146,43.260365,1.884896,22.95106202145901,43.4817551,1.9731430499999998,22.036798142942555,True
mac_fixed,100,32x64x1,3.158819333333333,0.25011195,12.629621788696353,3.161615,0.249141,12.690063056662693,3.1622702,0.2584554,12.235264575628909,True
mac_fixed,103,128x256x1,49.158993,2.0705928499999997,23.74150620678518,49.073594,2.0581775,23.843227321258734,49.3275623,2.1310259,23.147331198555587,True
mac_fixed,116,32x64x1,3.158785,0.25118925000000003,12.575319206534514,3.159271,0.2490885,12.683327411743216,3.1651776999999996,0.26094845,12.129513319584767,True
mac_fixed,119,128x288x1,55.27185766666667,2.240148333333333,24.673302586361473,55.249219,2.238229,24.684345971748197,55.3442347,2.25217415,24.573692358559395,True
mac_fixed,132,32x64x1,3.160329666666667,0.24996441666666666,12.643118203824347,3.162396,0.24919249999999998,12.690574555815285,3.1633329,0.25190065,12.557859219497844,True
mac_fixed,135,128x320x1,61.611631666666675,2.4225312333333333,25.43275018249851,61.511614,2.4128125000000002,25.493739774640588,61.885911400000005,2.4700389,25.05463027323173,True
mac_fixed,148,32x64x1,3.166285,0.25077778333333334,12.625859268368202,3.165573,0.249115,12.707275756176866,3.1802448,0.2582891,12.31273328994526,True
mac_fixed,151,128x352x1,67.71571166666666,2.6191953666666667,25.85363143523174,67.436719,2.5983340000000004,25.953830031089147,68.4447181,2.69001535,25.44398793114694,True
mac_fixed,164,32x64x1,3.165763666666667,0.25033496666666666,12.646110564658102,3.16276,0.249271,12.688038319740363,3.1724161,0.2606381,12.171728154863008,True
mac_fixed,167,128x384x1,73.46227433333333,2.7691284499999997,26.52902371983984,73.486979,2.766406,26.564061457356587,73.5879482,2.7897293999999997,26.378167072404946,True
mac_fixed,180,32x64x1,3.169583,0.24994445,12.681149751474777,3.164375,0.249063,12.705118785206956,3.1801717999999997,0.25791614999999996,12.330254619573067,True
mac_fixed,183,128x416x1,79.79538166666667,2.9507733666666667,27.042192588584772,79.823333,2.9499475,27.059238511871822,80.1376301,2.96579665,27.02060847630939,True
mac_fixed,196,32x64x1,3.1741843333333333,0.2529358,12.549367599736113,3.162032,0.24929649999999998,12.683820270240458,3.1981715,0.2752993999999999,11.617066728078598,True
mac_fixed,199,128x448x1,86.00786466666666,3.1455633666666665,27.34259483629753,85.947344,3.127135,27.484372756532736,86.2343126,3.1877631999999996,27.05166826695283,True
mac_fixed,212,32x64x1,3.161023666666667,0.2497153,12.658510178057439,3.163541,0.249323,12.688524524412108,3.1635878,0.2509536,12.606265859505504,True
mac_fixed,215,128x480x1,92.60699666666666,3.33698605,27.75168828370339,93.015156,3.3120835,28.083578206890014,93.290547,3.4452292499999997,27.078182678264447,True
mac_fixed,228,32x64x1,3.1611806666666666,0.2501145166666667,12.638933192668878,3.154688,0.2492185,12.658321914304114,3.1738120999999997,0.25940365000000004,12.2350325448389,True
mac_fixed,231,256x512x1,196.381441,7.00033505,28.053148827497903,196.183854,6.982214,28.097656989602438,197.31133889999998,7.0860291,27.845121169485456,True
mac_fixed,234,128x256x1,48.987795000000006,2.0559730666666667,23.82706067226043,48.935781,2.055417,23.80820096360009,49.1155002,2.08015625,23.611447553519117,True
mac_fixed,247,32x64x1,3.2226906666666664,0.2569063166666667,12.544225103067724,3.169583,0.249219,12.718063229529049,3.3297551,0.28484859999999995,11.689561051028512,True
mac_fixed,250,128x288x1,55.215902666666665,2.2576822500000002,24.456897185893478,55.264063,2.2398175,24.673466923086366,55.3714996,2.3234329,23.83176187270138,True
mac_fixed,263,32x64x1,3.1841146666666664,0.2548585,12.493656937738653,3.189323,0.24942750000000002,12.786573252748793,3.1989791,0.28840075,11.092131695219239,True
mac_fixed,266,128x320x1,61.607205,2.4286683666666664,25.36666011941167,61.695729,2.413307,25.564807544170716,61.8582447,2.4881615999999998,24.861023777555285,True
mac_fixed,279,32x64x1,3.1649480000000003,0.25021608333333334,12.648859169391256,3.165729,0.24911450000000002,12.707927479131081,3.1740728999999996,0.25940630000000003,12.235912928868725,True
mac_fixed,282,128x352x1,67.59614533333333,2.6022482666666664,25.976055474491748,67.765625,2.59375,26.126506024096386,67.7839526,2.6530489,25.549454667043644,True
mac_fixed,295,32x64x1,3.1592186666666664,0.2502821,12.622631289519571,3.162292,0.249479,12.675583916882783,3.1624792000000004,0.2577472,12.269693715392448,True
mac_fixed,298,128x384x1,74.66619833333333,2.778948833333333,26.868504176009477,73.751198,2.7684115,26.640258502032665,76.4547611,2.83980765,26.92251395970428,True
mac_fixed,311,32x64x1,3.278924,0.24998435,13.116517093970083,3.15448,0.249193,12.658782550071631,3.4936198000000003,0.25898930000000003,13.48943682229343,True
mac_fixed,314,128x416x1,80.37680566666667,2.9515382833333335,27.232174531001764,80.235313,2.948073,27.2161893548769,81.4373746,2.97096405,27.41109391747773,True
mac_fixed,327,32x64x1,3.1642189999999997,0.25482463333333333,12.417241451931844,3.165105,0.249479,12.686859415020903,3.1694159999999996,0.26117475,12.135231296287253,True
mac_fixed,330,128x448x1,86.62258666666668,3.136206633333333,27.62017838556748,87.012656,3.1264325,27.83129205572166,87.03173420000002,3.1845577,27.329300455130713,True
mac_fixed,343,32x64x1,3.1566146666666666,0.25531858333333335,12.363434832886886,3.151771,0.2497915,12.617607084308313,3.1665364,0.27915565,11.343264590919082,True
mac_fixed,346,128x480x1,92.29661433333332,3.3334835333333337,27.687736690584718,91.816406,3.3090884999999997,27.746736299134945,93.2178743,3.41238055,27.31754941575904,True
mac_fixed,359,32x64x1,3.163333,0.2511892666666667,12.593424241322413,3.160469,0.249843,12.649820087014644,3.1689524,0.25951035,12.211275581108806,True
mac_fixed,362,128x512x1,98.04468766666668,3.503123266666667,27.98779266478947,97.545208,3.4812760000000003,28.019958199234992,98.9353336,3.5937997,27.529451237919577,True
mac_fixed,375,32x64x1,3.217343666666667,0.25095406666666664,12.820448416722213,3.162291,0.2496875,12.664995244055069,3.3164637,0.2611174,12.701044434419154,True
mac_fixed,378,128x544x1,104.66645833333332,3.7621484166666668,27.82092749707885,104.614948,3.6846354999999997,28.39221084419341,105.5476666,4.031635349999999,26.179864357028226,True
mac_fixed,391,32x64x1,3.1604690000000004,0.24994613333333332,12.644600489918897,3.160469,0.2490365,12.690786290363059,3.1626254,0.2536906,12.466466632977337,True
mac_fixed,394,128x576x1,111.770417,3.9727838,28.134029594059456,110.633334,3.8561465,28.690127307144582,114.4428648,4.33417155,26.404784277632018,True
mac_fixed,407,32x64x1,3.1596006666666665,0.25010235,12.63323062205,3.161406,0.2492185,12.685278179589396,3.1645938,0.25777565,12.276542799911473,True
mac_fixed,410,128x608x1,116.49564199999999,4.049488683333333,28.76798803746914,116.340104,4.032005,28.854156678873167,116.8921505,4.13675725,28.256951867311045,True
mac_fixed,423,32x64x1,3.1620833333333334,0.24993395,12.651675906107728,3.16125,0.249401,12.675370186967974,3.1651407000000003,0.25740905000000003,12.296151592183724,True
mac_fixed,426,128x640x1,123.46444433333333,4.209961766666667,29.32673767037298,123.645677,4.202031,29.42521771019776,123.7538642,4.2571388500000005,29.069727006907463,True
mac_fixed,439,32x64x1,3.1594096666666664,0.2494705,12.664461997176685,3.157031,0.2489845,12.679628651582728,3.163547,0.25016215,12.645985813601296,True
mac_fixed,442,128x672x1,129.58458299999998,4.410930566666667,29.378060035510114,129.215156,4.3907815,29.428737458240636,130.2458432,4.4757132,29.100578473169367,True
mac_fixed,455,32x64x1,3.1655033333333336,0.2502951,12.647084714536296,3.164531,0.249271,12.695143037096173,3.1754056999999998,0.25841634999999996,12.28794424191813,True
mac_fixed,458,128x704x1,136.21857599999998,4.60642875,29.57140626564559,135.848906,4.5746095,29.69628467741345,137.06840599999998,4.75736405,28.811838774457463,True
mac_fixed,471,32x64x1,3.1693226666666665,0.25125346666666665,12.61404552428066,3.161146,0.249141,12.688180588502092,3.1843021,0.26042655,12.227256015179712,True
mac_fixed,474,128x736x1,140.94734366666668,4.788342,29.435521453285226,140.984323,4.765156,29.586507346244275,141.2380105,4.9677370000000005,28.43105633410142,True
mac_fixed,487,32x64x1,3.1656246666666665,0.25076735,12.623751324351701,3.166093,0.249609,12.6842101046036,3.170359,0.26074725,12.158743764315828,True
mac_fixed,490,128x768x1,147.66282966666665,4.951331583333333,29.82285213208386,148.071042,4.9222660000000005,30.08188545682009,148.4111196,5.04357765,29.425762801530382,True
mac_fixed,503,32x64x1,3.1561456666666667,0.2524063,12.504226981127916,3.155469,0.24953150000000002,12.645573805311152,3.1585623,0.2595961,12.167217843411361,True
mac_fixed,506,128x800x1,155.22256966666666,5.294657150000001,29.316831150562155,155.051198,5.149271000000001,30.111291093438272,155.70866690000003,5.830177099999999,26.707364841455682,True
mac_fixed,519,32x64x1,3.158993,0.25220485,12.525504565039096,3.159062,0.249271,12.67320306012332,3.1592033,0.26050189999999995,12.127371431839848,True
mac_fixed,522,128x832x1,160.92774266666666,5.345083416666667,30.107620428312302,159.657187,5.301146,30.117485351280646,163.35557770000003,5.51661525,29.611558953653695,True
mac_fixed,535,32x64x1,3.1709720000000003,0.25842278333333335,12.27048156938175,3.163594,0.2502085,12.643831044908545,3.1929366999999997,0.3123987499999999,10.220708949699706,True
mac_fixed,538,128x864x1,166.54973933333335,5.515992233333334,30.19397640316958,166.107447,5.4822915000000005,30.29890822113344,167.94232290000002,5.623185049999999,29.866049473154018,True
mac_fixed,551,32x64x1,3.1737326666666665,0.2531362833333333,12.537644247890976,3.181094,0.2490365,12.773605475502587,3.1818437,0.2594949499999999,12.261678695481361,True
mac_fixed,554,128x896x1,175.05289933333333,5.6921979333333335,30.753129350655396,175.841041,5.6565365,31.08634426737987,177.2788855,5.963004850000001,29.729790593747374,True
mac_fixed,567,32x64x1,3.1572046666666664,0.2500885333333333,12.62434796424093,3.158802,0.249245,12.673481915384462,3.1632552,0.2574116,12.288704937928205,True
mac_fixed,570,128x928x1,179.65164933333335,5.903738683333333,30.43014926126431,179.547813,5.8506765,30.688385009836043,182.0720781,6.1134737999999995,29.782098370978545,True
mac_fixed,583,32x64x1,3.155903,0.25022305,12.612359253074407,3.157813,0.24901,12.681470623669732,3.1580938,0.2594185,12.173741656820928,True
mac_fixed,586,128x960x1,184.96376733333332,6.064158833333334,30.501141612028462,185.272969,6.0278125,30.736352366633835,185.8544527,6.25729725,29.70203352573669,True
mac_fixed,599,32x64x1,3.156198,0.2509314,12.57793165781564,3.156093,0.249323,12.658651628610276,3.159,0.26003400000000004,12.148411361591174,True
mac_fixed,602,128x992x1,191.68809033333332,6.291343716666666,30.468545189404335,192.544427,6.223046999999999,30.94053877465493,193.05630200000002,6.6219375,29.15405075931327,True
mac_fixed,615,32x64x1,3.1528646666666664,0.250191,12.601830867883603,3.149584,0.249401,12.628594111491132,3.1607395,0.2575208,12.273725073858111,True
mac_fixed,618,512x1024x1,799.619635,25.771169283333332,31.02768160066094,802.10177,25.6816145,31.232529014092943,806.1159581,26.098695399999997,30.887212779992062,True
mac_fixed,621,128x512x1,98.09689233333332,3.5294523,27.793800282648192,97.817031,3.487995,28.04391376707822,98.6421717,3.63225055,27.157314822348916,True
mac_fixed,634,32x64x1,3.1613193333333336,0.25035845,12.62717249341228,3.161823,0.249219,12.686925956688697,3.1651035000000003,0.2600572,12.170797424566597,True
mac_fixed,637,128x544x1,105.07460099999999,3.68093315,28.545642291819394,104.112396,3.6701565,28.367290604637706,106.72023960000001,3.73802065,28.549933131054267,True
mac_fixed,650,32x64x1,3.154479333333333,0.25004605,12.61559354100308,3.152135,0.249453,12.636187979298704,3.1611358999999997,0.25869285,12.219649286789334,True
mac_fixed,653,128x576x1,111.00102433333332,3.8641849166666664,28.72559847086338,110.722656,3.845365,28.79379616759397,112.0595781,3.9656039499999998,28.257884426406225,True
