# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 280K of event 'cycles:u'
# Event count (approx.): 28065100000
#
# Overhead  Symbol                                   Source:Line                      IPC   [IPC Coverage]
# ........  .......................................  ...............................  ....................
#
     0.03%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:289   -      -            
     0.03%  [.] campp_reference_write_quantized      reference_kernel_utils.c:60      -      -            
     0.03%  [.] campp_reference_write_quantized      reference_kernel_utils.c:213     -      -            
     0.03%  [.] campp_reference_write_quantized      reference_kernel_utils.c:205     -      -            
     0.03%  [.] 0x00000000000a3194                   libc.so.6[a3194]                 -      -            
     0.02%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:374   -      -            
     0.02%  [k] 0xffffc8aca7646b64                   ??:0                             -      -            
     0.02%  [.] output_hash                          campp_operator_microbench.c:344  -      -            
     0.02%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:378   -      -            
     0.02%  [.] campp_reference_write_quantized      reference_kernel_utils.c:216     -      -            
     0.02%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:97    -      -            
     0.02%  [.] campp_reference_write_quantized      reference_kernel_utils.c:210     -      -            
     0.02%  [.] campp_tensor_arena_validate_layout   tensor_arena.c:12                -      -            
     0.02%  [.] campp_reference_write_quantized      reference_kernel_utils.c:232     -      -            
     0.01%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:46           -      -            
     0.01%  [.] campp_reference_read_quantized       tensor_view.h:117                -      -            
     0.01%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:379   -      -            
     0.01%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:382   -      -            
     0.01%  [.] campp_reference_offset_for_linear    reference_kernel_utils.c:77      -      -            
     0.01%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:290   -      -            
     0.01%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:95    -      -            
     0.01%  [.] campp_reference_read_quantized       tensor_view.h:79                 -      -            
     0.01%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:50           -      -            
     0.01%  [.] campp_fused_dequant_relu_quant       tensor_view.h:79                 -      -            
     0.01%  [.] campp_reference_offset_for_linear    reference_kernel_utils.c:60      -      -            
     0.01%  [.] campp_reference_write_quantized      reference_kernel_utils.c:221     -      -            
     0.01%  [.] campp_tensor_arena_validate_layout   tensor_arena.c:129               -      -            
     0.01%  [.] output_hash                          campp_operator_microbench.c:342  -      -            
     0.01%  [.] output_hash                          campp_operator_microbench.c:346  -      -            
     0.01%  [.] campp_reference_offset_for_linear    reference_kernel_utils.c:75      -      -            
     0.01%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:76    -      -            
     0.01%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:336   -      -            
     0.01%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:68           -      -            
     0.01%  [.] campp_tensor_arena_validate_layout   tensor_arena.c:121               -      -            
     0.01%  [.] campp_tensor_arena_validate_layout   tensor_arena.c:131               -      -            
     0.01%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:275   -      -            
     0.01%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:283   -      -            
     0.01%  [.] campp_sha256_compress                compiled_model_validator.c:98    -      -            
     0.01%  [.] campp_reference_read_quantized       reference_kernel_utils.c:179     -      -            
     0.01%  [.] campp_reference_read_quantized       tensor_view.h:78                 -      -            
     0.01%  [.] campp_sha256_compress                compiled_model_validator.c:106   -      -            
     0.01%  [.] campp_sha256_compress                compiled_model_validator.c:102   -      -            
     0.01%  [k] 0xffffc8aca75a2228                   ??:0                             -      -            
     0.00%  [.] campp_tensor_arena_validate_layout   tensor_arena.c:31                -      -            
     0.00%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:293   -      -            
     0.00%  [.] campp_sha256_compress                compiled_model_validator.c:84    -      -            
     0.00%  [.] campp_fused_dequant_relu_quant       tensor_view.h:78                 -      -            
     0.00%  [.] campp_reference_read_quantized       reference_kernel_utils.c:197     -      -            
     0.00%  [.] campp_sha256_compress                compiled_model_validator.c:101   -      -            
     0.00%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:55           -      -            
     0.00%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:274   -      -            
     0.00%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:285   -      -            
     0.00%  [.] 0x00000000000a3184                   libc.so.6[a3184]                 -      -            
     0.00%  [.] campp_reference_read_quantized       reference_kernel_utils.c:184     -      -            
     0.00%  [.] campp_reference_read_quantized       reference_kernel_utils.c:62      -      -            
     0.00%  [.] campp_sha256_compress                compiled_model_validator.c:104   -      -            
     0.00%  [.] campp_reference_read_quantized       reference_kernel_utils.c:60      -      -            
     0.00%  [.] campp_sha256_compress                compiled_model_validator.c:86    -      -            
     0.00%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:222          -      -            
     0.00%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:51           -      -            
     0.00%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:52           -      -            
     0.00%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:57           -      -            
     0.00%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:277   -      -            
     0.00%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:218          -      -            
     0.00%  [.] campp_reference_read_quantized       reference_kernel_utils.c:185     -      -            
     0.00%  [.] campp_sha256_compress                compiled_model_validator.c:103   -      -            
     0.00%  [.] campp_sha256_compress                compiled_model_validator.c:116   -      -            
     0.00%  [.] campp_tensor_arena_validate_layout   tensor_arena.c:126               -      -            
     0.00%  [.] 0x00000000000a40bc                   libc.so.6[a40bc]                 -      -            
     0.00%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:96    -      -            
     0.00%  [.] campp_aarch64_qlinear_conv_o4i4      tensor_view.h:78                 -      -            
     0.00%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:216          -      -            
     0.00%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:66           -      -            
     0.00%  [.] campp_fused_quant_qlinear_conv_o4i4  conv_relu_requant.c:50           -      -            
     0.00%  [.] campp_reference_read_quantized       reference_kernel_utils.c:176     -      -            
     0.00%  [.] campp_reference_read_quantized       tensor_view.h:116                -      -            
     0.00%  [.] campp_sha256_compress                compiled_model_validator.c:81    -      -            
     0.00%  [.] 0x00000000000a3188                   libc.so.6[a3188]                 -      -            
     0.00%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:49           -      -            
     0.00%  [.] campp_reference_read_f32             reference_kernel_utils.c:141     -      -            
     0.00%  [.] campp_reference_read_f32             reference_kernel_utils.c:64      -      -            
     0.00%  [.] campp_reference_read_quantized       reference_kernel_utils.c:181     -      -            
     0.00%  [.] campp_sha256_compress                compiled_model_validator.c:80    -      -            
     0.00%  [.] campp_sha256_compress                compiled_model_validator.c:99    -      -            
     0.00%  [.] campp_span_read_u32                  binary_section_reader.c:182      -      -            
     0.00%  [.] campp_span_read_u32                  binary_section_reader.c:87       -      -            
     0.00%  [.] campp_tensor_arena_validate_layout   tensor_arena.c:135               -      -            
     0.00%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:231   -      -            
     0.00%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:235   -      -            
     0.00%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:276   -      -            
     0.00%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:67           -      -            
     0.00%  [.] campp_fused_dequant_relu_quant       tensor_view.h:75                 -      -            
     0.00%  [.] campp_fused_quant_qlinear_conv_o4i4  tensor_view.h:78                 -      -            
     0.00%  [.] campp_fused_quant_qlinear_conv_o4i4  tensor_view.h:79                 -      -            
     0.00%  [.] campp_reference_read_quantized       reference_kernel_utils.c:186     -      -            
     0.00%  [.] campp_reference_write_quantized      reference_kernel_utils.c:75      -      -            
     0.00%  [.] campp_runtime_model_adopt.part.0     compiled_model_loader.c:350      -      -            
     0.00%  [.] campp_sha256_compress                compiled_model_validator.c:75    -      -            
     0.00%  [.] campp_sha256_compress                compiled_model_validator.c:83    -      -            
     0.00%  [.] campp_span_read_u32                  binary_section_reader.c:84       -      -            
     0.00%  [.] campp_span_read_u8                   binary_section_reader.c:95       -      -            
     0.00%  [.] campp_tensor_arena_buffer            tensor_arena.c:283               -      -            
     0.00%  [.] campp_tensor_arena_validate_layout   tensor_arena.c:24                -      -            
     0.00%  [.] campp_validate_operator_descriptor   compiled_model_validator.c:593   -      -            
     0.00%  [.] campp_validate_tensor_descriptor     compiled_model_validator.c:471   -      -            
     0.00%  [k] 0xffffc8aca77d6528                   ??:0                             -      -            
     0.00%  [k] 0xffffc8aca88121a8                   ??:0                             -      -            
     0.00%  [.] 0x0000000000008aa4                   ld-linux-aarch64.so.1[8aa4]      -      -            
     0.00%  [.] 0x00000000000a311c                   libc.so.6[a311c]                 -      -            
     0.00%  [.] 0x00000000000a318c                   libc.so.6[a318c]                 -      -            
     0.00%  [.] 0x00000000000a40b0                   libc.so.6[a40b0]                 -      -            
     0.00%  [.] __do_global_dtors_aux                crtstuff.c:0                     -      -            
     0.00%  [.] brk                                  brk+0                            -      -            
     0.00%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:110   -      -            
     0.00%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:266   -      -            
     0.00%  [.] campp_aarch64_qlinear_conv_o4i4      qlinear_convolution_neon.c:268   -      -            
     0.00%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:224          -      -            
     0.00%  [.] campp_fused_dequant_relu_quant       conv_relu_requant.c:53           -      -            
     0.00%  [.] campp_fused_quant_qlinear_conv_o4i4  conv_relu_requant.c:46           -      -            
     0.00%  [.] campp_fused_quant_qlinear_conv_o4i4  conv_relu_requant.c:55           -      -            
     0.00%  [.] campp_graph_execute_operator         graph_executor.c:96              -      -            
     0.00%  [.] campp_kernel_registry_covers_model   kernel_dispatcher.c:21           -      -            
     0.00%  [.] campp_kernel_registry_lookup         kernel_dispatcher.c:24           -      -            
     0.00%  [.] campp_memory_bounds_check_view       memory_bounds_checker.c:102      -      -            
     0.00%  [.] campp_memory_bounds_check_view       memory_bounds_checker.c:103      -      -            
     0.00%  [.] campp_memory_bounds_check_view       memory_bounds_checker.c:122      -      -            
     0.00%  [.] campp_memory_bounds_check_view       memory_bounds_checker.c:98       -      -            
     0.00%  [.] campp_optimization_pmu_end           linux_pmu.c:166                  -      -            
     0.00%  [.] campp_reference_read_f32             reference_kernel_utils.c:144     -      -            
     0.00%  [.] campp_reference_read_f32             reference_kernel_utils.c:151     -      -            
     0.00%  [.] campp_reference_read_f32             reference_kernel_utils.c:60      -      -            
     0.00%  [.] campp_reference_read_f32             tensor_view.h:117                -      -            
     0.00%  [.] campp_runtime_context_bind_input     tensor_registry.c:274            -      -            
     0.00%  [.] campp_runtime_model_adopt.part.0     compiled_model_loader.c:158      -      -            
     0.00%  [.] campp_runtime_model_adopt.part.0     compiled_model_loader.c:229      -      -            
     0.00%  [.] campp_runtime_model_adopt.part.0     compiled_model_loader.c:371      -      -            
     0.00%  [.] campp_runtime_model_attribute_ints   compiled_model_loader.c:609      -      -            
     0.00%  [.] campp_sha256_compress                compiled_model_validator.c:107   -      -            
     0.00%  [.] campp_sha256_compress                compiled_model_validator.c:74    -      -            
     0.00%  [.] campp_sha256_compress                compiled_model_validator.c:79    -      -            
     0.00%  [.] campp_span_read_u32                  binary_section_reader.c:91       -      -            
     0.00%  [.] campp_span_read_u64                  binary_section_reader.c:198      -      -            
     0.00%  [.] campp_span_read_u8                   binary_section_reader.c:84       -      -            
     0.00%  [.] campp_tensor_arena_create            tensor_arena.c:12                -      -            
     0.00%  [.] campp_tensor_arena_model_uses_arena  tensor_arena.c:12                -      -            
     0.00%  [.] campp_tensor_arena_model_uses_arena  tensor_arena.c:54                -      -            
     0.00%  [.] campp_tensor_arena_validate_layout   tensor_arena.c:105               -      -            
     0.00%  [.] campp_tensor_registry_create         tensor_registry.c:60             -      -            
     0.00%  [.] campp_tensor_registry_create         tensor_registry.c:62             -      -            
     0.00%  [.] campp_tensor_registry_create         tensor_registry.c:68             -      -            
     0.00%  [.] campp_tensor_registry_create         tensor_view.h:98                 -      -            
     0.00%  [.] campp_validate_model                 compiled_model_validator.c:682   -      -            
     0.00%  [.] campp_validate_model                 compiled_model_validator.c:757   -      -            
     0.00%  [.] campp_validate_tensor_descriptor     compiled_model_validator.c:418   -      -            
     0.00%  [.] campp_validate_tensor_descriptor     compiled_model_validator.c:429   -      -            
     0.00%  [.] campp_validate_tensor_descriptor     compiled_model_validator.c:449   -      -            
     0.00%  [.] campp_validate_tensor_descriptor     tensor_view.h:57                 -      -            
     0.00%  [.] clock_gettime@plt                    clock_gettime@plt+0              -      -            
     0.00%  [.] fclose                               fclose+168                       -      -            
     0.00%  [.] memcpy@plt                           memcpy@plt+8                     -      -            
     0.00%  [.] memset@plt                           memset@plt+0                     -      -            
     0.00%  [.] output_hash                          tensor_view.h:57                 -      -            
     0.00%  [.] output_hash                          tensor_view.h:78                 -      -            
     0.00%  [.] restore_input_snapshots              campp_operator_microbench.c:234  -      -            
     0.00%  [.] run_target_kernel                    campp_operator_microbench.c:277  -      -            
     0.00%  [.] strchrnul                            strchrnul+48                     -      -            
     0.00%  [k] 0xffffc8aca7522e5c                   ??:0                             -      -            
     0.00%  [k] 0xffffc8aca763ce78                   ??:0                             -      -            
     0.00%  [k] 0xffffc8aca779abb0                   ??:0                             -      -            
     0.00%  [k] 0xffffc8aca77b94f4                   ??:0                             -      -            
     0.00%  [k] 0xffffc8aca77d82c8                   ??:0                             -      -            
     0.00%  [k] 0xffffc8aca78114c0                   ??:0                             -      -            
     0.00%  [.] 0x00000000000121e8                   ld-linux-aarch64.so.1[121e8]     -      -            
     0.00%  [.] 0x000000000001cbe4                   ld-linux-aarch64.so.1[1cbe4]     -      -            
     0.00%  [.] 0x0000000000008604                   ld-linux-aarch64.so.1[8604]      -      -            
     0.00%  [.] 0x000000000000887c                   ld-linux-aarch64.so.1[887c]      -      -            
     0.00%  [.] 0x000000000000f9e8                   ld-linux-aarch64.so.1[f9e8]      -      -            
     0.00%  [.] 0x0000000000054cec                   libc.so.6[54cec]                 -      -            
     0.00%  [.] 0x000000000007c880                   libc.so.6[7c880]                 -      -            
     0.00%  [.] 0x0000000000094fd4                   libc.so.6[94fd4]                 -      -            
     0.00%  [.] 0x00000000000a30b8                   libc.so.6[a30b8]                 -      -            
     0.00%  [.] 0x00000000000a3b68                   libc.so.6[a3b68]                 -      -            


#
# (Tip: Use parent filter to see specific call path: perf report -p <regex>)
#
