rank,operator_id,operator_type,kernel_id,kernel_name,fusion_family,fusion_pattern,input_shapes,output_shapes,weight_shapes,call_count,total_exclusive_ms,mean_ms,p50_ms,p95_ms,end_to_end_share_pct,cumulative_end_to_end_share_pct,operator_exclusive_share_pct,cumulative_operator_exclusive_share_pct,in_top_bottleneck_set
1,0,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_layer_hybrid_v3,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,1,80,98],[],[],[32,1,3,3],[32],[32],[],[],[32]]","[[1,32,80,98]]","[[],[],[32,1,3,3],[32],[32],[],[],[32]]",300,23760.877541,79.20292513666668,79.1272655,79.74059374999999,24.528922428956943,24.528922428956943,24.793922638531544,24.793922638531544,True
2,10,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_layer_hybrid_v3,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,32,40,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",300,4593.71702,15.312390066666667,15.341458,15.66109935,4.742203996873806,29.271126425830747,4.793436783664861,29.587359422196407,True
3,2,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,32,80,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",300,4338.922022,14.463073406666666,14.411796500000001,14.954492100000001,4.479173023777632,33.75029944960838,4.527564134045922,34.11492355624233,True
4,6,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,32,40,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",300,4261.629066,14.205430220000002,14.14573,14.5191832,4.399381655855411,38.149681105463785,4.446910733587096,38.56183428982943,True
5,12,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,32,40,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",300,4249.104637,14.163682123333334,14.107266,14.41429395,4.386452388117808,42.536133493581595,4.433841783453333,42.99567607328276,True
6,25,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_layer_hybrid_v3,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,32,20,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",300,2392.706563,7.975688543333334,7.952552000000001,8.121146049999998,2.470048236973201,45.00618173055479,2.4967336041087975,45.49240967739156,True
7,27,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,32,20,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",300,2227.442505,7.42480835,7.401823,7.59933245,2.299442195509379,47.30562392606417,2.3242844063924513,47.81669408378401,True
8,21,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,32,20,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",300,2226.681103,7.422270343333333,7.393463000000001,7.6024766999999995,2.298656182006173,49.60428010807034,2.3234899011283994,50.140183984912404,True
9,825,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,1024,49],[],[],[512,1024,1],[512],[512],[],[],[512]]","[[1,512,49]]","[[],[],[512,1024,1],[512],[512],[],[],[512]]",300,2211.482197,7.371607323333333,7.339323,7.577116999999999,2.2829659876673607,51.8872460957377,2.307630196498212,52.447814181410614,True
10,582,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,1024,49],[],[],[512,1024,1],[512],[512],[],[]]","[[1,512,49]]","[[],[],[512,1024,1],[512],[512],[],[]]",300,2191.207288,7.304024293333334,7.288672,7.45336245,2.2620357139745217,54.14928180971222,2.2864738008902696,54.734287982300884,True
11,17,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,32,40,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",300,2169.641099,7.232136996666666,7.168099,7.540576000000001,2.2397724210403096,56.38905423075253,2.2639699846591017,56.99825796695998,True
12,3,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,32,80,98],[],[],[32,32,1,1],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,1,1],[32],[32],[],[],[32]]",300,1607.626857,5.35875619,5.328437,5.55142215,1.6595916713100178,58.048645902062546,1.6775212049851798,58.675779171945166,True
13,35,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_layer_hybrid_v3,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,320,98],[],[],[128,320,5],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,320,5],[128],[128],[],[],[128]]",300,1359.937924,4.533126413333334,4.5245055,4.5964659,1.4038964591452057,59.452542361207755,1.4190635687877935,60.09484274073296,True
14,31,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_layer_hybrid_v3,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,32,20,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,10,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",300,1292.381621,4.307938736666666,4.2872395,4.4627081,1.3341564710906915,60.78669883229845,1.3485701390970355,61.44341287982999,True
15,18,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,32,40,98],[],[],[32,32,1,1],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,1,1],[32],[32],[],[],[32]]",300,797.758029,2.6591934299999997,2.64961,2.7348648499999997,0.8235447018593168,61.61024353415777,0.8324419340642317,62.27585481389423,True
16,219,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,512,49],[],[],[256,512,1],[256],[256],[],[]]","[[1,256,49]]","[[],[],[256,512,1],[256],[256],[],[]]",300,582.855571,1.9428519033333336,1.914896,2.1469661,0.6016957523422642,62.211939286500034,0.6081962213674594,62.884051035261685,True
17,810,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,992,49],[],[],[128,992,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,992,1],[128],[128],[],[],[128]]",300,536.336831,1.7877894366666665,1.764323,1.83215085,0.5536733439533528,62.76561263045339,0.5596549989815534,63.443706034243235,True
18,567,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,992,49],[],[],[128,992,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,992,1],[128],[128],[],[],[128]]",300,535.345998,1.78448666,1.760859,1.82839835,0.5526504833390883,63.318263113792476,0.5586210878094043,64.00232712205263,True
19,795,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,960,49],[],[],[128,960,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,960,1],[128],[128],[],[],[128]]",300,520.097596,1.7336586533333331,1.7239325,1.7809890499999999,0.5369091930951502,63.855172306887624,0.5427097352553218,64.54503685730796,True
20,552,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,960,49],[],[],[128,960,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,960,1],[128],[128],[],[],[128]]",300,517.712027,1.7257067566666668,1.699922,1.7707108500000002,0.5344465131352475,64.38961882002287,0.5402204495320645,65.08525730684002,True
21,780,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,928,49],[],[],[128,928,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,928,1],[128],[128],[],[],[128]]",300,505.028077,1.6834269233333332,1.6597140000000001,1.73182565,0.5213525680523726,64.91097138807525,0.5269850429479284,65.61224234978795,True
22,537,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,928,49],[],[],[128,928,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,928,1],[128],[128],[],[],[128]]",300,503.250731,1.6775024366666667,1.655338,1.71874225,0.5195177712487532,65.43048915932401,0.5251304237677292,66.13737277355568,True
23,765,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,896,49],[],[],[128,896,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,896,1],[128],[128],[],[],[128]]",300,485.600729,1.6186690966666666,1.595755,1.6617986999999999,0.5012972518600273,65.93178641118404,0.5067130575150386,66.64408583107073,True
24,522,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,896,49],[],[],[128,896,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,896,1],[128],[128],[],[],[128]]",300,484.447772,1.6148259066666666,1.5903385,1.65808355,0.5001070267613067,66.43189343794535,0.505509973722606,67.14959580479334,True
25,750,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,864,49],[],[],[128,864,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,864,1],[128],[128],[],[],[128]]",300,470.852599,1.5695086633333333,1.55125,1.6151587,0.4860724043720523,66.9179658423174,0.49132372714826056,67.64091953194159,True
26,507,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,864,49],[],[],[128,864,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,864,1],[128],[128],[],[],[128]]",300,469.643587,1.5654786233333333,1.5413545,1.6130262,0.4848243123555641,67.40279015467297,0.49006215126810493,68.1309816832097,True
27,735,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,832,49],[],[],[128,832,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,832,1],[128],[128],[],[],[128]]",300,454.5263,1.5150876666666666,1.4952605,1.5678409,0.4692183752634076,67.87200852993638,0.47428761416459425,68.60526929737429,True
28,492,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,832,49],[],[],[128,832,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,832,1],[128],[128],[],[],[128]]",300,452.54979,1.5084993,1.48414,1.5473903,0.46717797669704986,68.33918650663342,0.47222517198628144,69.07749446936057,True
29,720,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,800,49],[],[],[128,800,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,800,1],[128],[128],[],[],[128]]",300,437.489472,1.45829824,1.4334635,1.51028355,0.45163085006673115,68.79081735670016,0.45651008070821875,69.53400455006879,True
30,477,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,800,49],[],[],[128,800,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,800,1],[128],[128],[],[],[128]]",300,435.856935,1.45285645,1.4336455,1.4949559,0.44994554305875956,69.24076289975892,0.45480656634883976,69.98881111641762,True
31,462,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,768,49],[],[],[128,768,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,768,1],[128],[128],[],[],[128]]",300,419.397094,1.3979903133333333,1.373802,1.4461044500000002,0.43295365534816055,69.67371655510708,0.43763110539659433,70.42644222181421,True
32,705,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,768,49],[],[],[128,768,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,768,1],[128],[128],[],[],[128]]",300,417.701251,1.3923375033333334,1.3708075000000002,1.4320336999999999,0.4312029960416214,70.1049195511487,0.43586153269977196,70.86230375451399,True
33,690,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,736,49],[],[],[128,736,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,736,1],[128],[128],[],[],[128]]",300,403.403695,1.3446789833333335,1.3227605,1.3858782,0.4164432868750504,70.52136283802375,0.42094236581410505,71.28324612032809,True
34,447,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,736,49],[],[],[128,736,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,736,1],[128],[128],[],[],[128]]",300,402.727286,1.3424242866666667,1.3230724999999999,1.3830861,0.4157450136794322,70.93710785170317,0.4202365487671939,71.70348266909528,True
35,16,QUANTIZE_LINEAR,1,quantize_linear_stride_optimized,,,"[[1,32,40,98],[],[]]","[[1,32,40,98]]","[[],[]]",300,397.789592,1.3259653066666668,1.297813,1.5482919000000002,0.410647714015523,71.3477555657187,0.41508418001155784,72.11856684910684,True
36,432,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,704,49],[],[],[128,704,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,704,1],[128],[128],[],[],[128]]",300,385.425105,1.28475035,1.2655205,1.3285394499999998,0.39788355823156607,71.74563912395027,0.4021821256318682,72.52074897473871,True
37,675,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,704,49],[],[],[128,704,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,704,1],[128],[128],[],[],[128]]",300,385.341046,1.2844701533333334,1.265599,1.3295704500000003,0.3977967821145267,72.1434359060648,0.4020944120219867,72.92284338676069,True
38,660,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,672,49],[],[],[128,672,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,672,1],[128],[128],[],[],[128]]",300,370.074281,1.2335809366666666,1.2146615,1.2786018000000001,0.38203653530630405,72.5254724413711,0.3861638981048349,73.30900728486553,True
39,417,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,672,49],[],[],[128,672,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,672,1],[128],[128],[],[],[128]]",300,369.627186,1.23209062,1.214114,1.2708601,0.38157498843984466,72.90704742981094,0.385697364879244,73.69470464974478,True
40,645,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,640,49],[],[],[128,640,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,640,1],[128],[128],[],[],[128]]",300,352.786883,1.1759562766666667,1.157657,1.2131458499999999,0.36419034070306133,73.271237770514,0.36812490068590936,74.06282955043069,True
41,402,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,640,49],[],[],[128,640,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,640,1],[128],[128],[],[],[128]]",300,351.430314,1.17143438,1.158177,1.2106562500000002,0.36278992206477195,73.63402769257878,0.3667093525108981,74.42953890294159,True
42,387,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,608,49],[],[],[128,608,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,608,1],[128],[128],[],[],[128]]",300,336.715526,1.1223850866666667,1.106979,1.1585436500000001,0.3475994943211948,73.98162718689998,0.3513548137450273,74.78089371668662,True
43,630,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,608,49],[],[],[128,608,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,608,1],[128],[128],[],[],[128]]",300,336.038293,1.1201276433333334,1.105208,1.16158645,0.3469003704906601,74.32852755739064,0.35064813687329616,75.13154185355991,True
44,615,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,576,49],[],[],[128,576,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,576,1],[128],[128],[],[],[128]]",300,322.455143,1.0748504766666667,1.0507555000000002,1.1366999500000003,0.3328781597319886,74.66140571712263,0.33647443601959465,75.46801628957951,True
45,372,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,576,49],[],[],[128,576,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,576,1],[128],[128],[],[],[128]]",300,320.273539,1.0675784633333334,1.0535415000000001,1.1046594,0.33062603772200116,74.99203175484463,0.3341979830261992,75.80221427260571,True
46,600,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,544,49],[],[],[128,544,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,544,1],[128],[128],[],[],[128]]",300,305.535523,1.0184517433333333,0.9990619999999999,1.0652506000000002,0.3154116311582311,75.30744338600286,0.3188192063830003,76.1210334789887,True
47,357,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,544,49],[],[],[128,544,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,544,1],[128],[128],[],[],[128]]",300,302.913796,1.0097126533333334,0.997187,1.0483435,0.31270515964420825,75.62014854564707,0.3160834952837286,76.43711697427244,True
48,585,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,512,49],[],[],[128,512,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,512,1],[128],[128],[],[],[128]]",300,292.136251,0.9737875033333334,0.9591145000000001,1.0196178,0.30157924205873904,75.9217277877058,0.30483737794222043,76.74195435221466,True
49,342,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,512,49],[],[],[128,512,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,512,1],[128],[128],[],[],[128]]",300,286.43396,0.9547798666666667,0.9442185000000001,0.9894946,0.2956926306166747,76.21742041832248,0.2988871700144014,77.04084152222906,True
50,204,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,480,49],[],[],[128,480,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,480,1],[128],[128],[],[],[128]]",300,272.53328,0.9084442666666667,0.8958335,0.94889575,0.2813426260412375,76.49876304436371,0.28438213399675955,77.32522365622582,True
51,327,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,480,49],[],[],[128,480,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,480,1],[128],[128],[],[],[128]]",300,270.969157,0.9032305233333333,0.8926825,0.9391695999999999,0.2797279444424563,76.77849098880617,0.28275000805392636,77.60797366427974,True
52,312,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,448,49],[],[],[128,448,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,448,1],[128],[128],[],[],[128]]",300,254.569479,0.84856493,0.8391919999999999,0.8826483,0.2627981644363201,77.04128915324249,0.2656373257917832,77.87361099007153,True
53,189,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,448,49],[],[],[128,448,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,448,1],[128],[128],[],[],[128]]",300,254.52866,0.8484288666666667,0.840469,0.884948,0.2627560260059149,77.3040451792484,0.26559473211541595,78.13920572218694,True
54,1,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant_neon,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,32,80,98],[],[],[],[]]","[[1,32,80,98]]","[[],[],[],[]]",300,244.325781,0.81441927,0.81125,0.83054975,0.25222334988268696,77.55626852913109,0.2549482653685632,78.39415398755551,True
55,174,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,416,49],[],[],[128,416,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,416,1],[128],[128],[],[],[128]]",300,239.965257,0.79988419,0.7889845,0.84131855,0.2477218766201341,77.80399040575122,0.2503981600732976,78.64455214762881,True
56,297,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,416,49],[],[],[128,416,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,416,1],[128],[128],[],[],[128]]",300,239.122138,0.7970737933333334,0.787083,0.8299220500000001,0.2468515047025273,78.05084191045376,0.24951838502184992,78.89407053265066,True
57,159,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,384,49],[],[],[128,384,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,384,1],[128],[128],[],[],[128]]",300,223.21177,0.7440392333333333,0.7358075,0.78363565,0.23042685111745884,78.28126876157121,0.23291628635517056,79.12698681900584,True
58,282,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,384,49],[],[],[128,384,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,384,1],[128],[128],[],[],[128]]",300,222.848977,0.7428299233333333,0.733047,0.7784866,0.2300523312227532,78.51132109279396,0.2325377203043048,79.35952453931014,True
59,144,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,352,49],[],[],[128,352,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,352,1],[128],[128],[],[],[128]]",300,208.197071,0.6939902366666666,0.683516,0.7367190499999999,0.21492681807239827,78.72624791086636,0.2172487974417468,79.57677333675188,True
60,267,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,352,49],[],[],[128,352,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,352,1],[128],[128],[],[],[128]]",300,207.140877,0.69046959,0.683047,0.7246402500000001,0.21383648373389472,78.94008439460026,0.21614668358748806,79.79292002033937,True
61,252,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,320,49],[],[],[128,320,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,320,1],[128],[128],[],[],[128]]",300,191.710147,0.6390338233333334,0.630417,0.6752159,0.19790697193286513,79.13799136653313,0.20004507600940505,79.99296509634877,True
62,129,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,320,49],[],[],[128,320,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,320,1],[128],[128],[],[],[128]]",300,191.185359,0.6372845300000001,0.630417,0.67289785,0.19736522072349014,79.33535658725661,0.199497471946753,80.19246256829553,True
63,237,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,288,49],[],[],[128,288,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,288,1],[128],[128],[],[],[128]]",300,183.002029,0.6100067633333333,0.5795835,0.80917225,0.1889173733561446,79.52427396061276,0.19095835757290586,80.38342092586844,True
64,114,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,288,49],[],[],[128,288,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,288,1],[128],[128],[],[],[128]]",300,175.868275,0.5862275833333334,0.5802605000000001,0.6182821000000001,0.18155302840754906,79.70582698902031,0.18351445132436287,80.56693537719279,True
65,8,ADD,1,add_stride_optimized,,,"[[1,32,40,98],[1,32,40,98]]","[[1,32,40,98]]",[],300,175.790846,0.5859694866666666,0.581563,0.6400469000000001,0.18147309659815042,79.88730008561846,0.1834336559651567,80.75036903315795,True
66,14,ADD,1,add_stride_optimized,,,"[[1,32,40,98],[1,32,40,98]]","[[1,32,40,98]]",[],300,175.451051,0.5848368366666666,0.576432,0.64981455,0.18112231808913426,80.0684224037076,0.18307908779197277,80.93344812094992,True
67,222,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,256,49],[],[],[128,256,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,256,1],[128],[128],[],[],[128]]",300,167.389419,0.55796473,0.532917,0.7525833000000001,0.17280010247914315,80.24122250618674,0.1746669624483943,81.10811508339832,False
68,99,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,256,49],[],[],[128,256,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,256,1],[128],[128],[],[],[128]]",300,160.694124,0.5356470799999999,0.529791,0.5681510500000001,0.16588838924756732,80.40711089543431,0.16768057796046007,81.27579566135877,False
69,828,CONCAT,5,fused_statistics_pooling_optimized,FUSION_STATS_POOLING,StatisticsPoolingMeanStd,"[[1,512,49],[],[]]","[[1,1024]]","[[],[]]",300,154.62208,0.5154069333333333,0.523281,0.57309555,0.15962007293626052,80.56673096837058,0.16134454138378138,81.43714020274255,False
70,84,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,224,49],[],[],[128,224,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,224,1],[128],[128],[],[],[128]]",300,145.498587,0.48499528999999997,0.479427,0.5269877500000001,0.15020167280806754,80.71693264117864,0.1518243888033534,81.5889645915459,False
71,829,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_layer_hybrid_v3,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,1024,1],[],[],[192,1024,1],[192],[192],[],[]]","[[1,192,1]]","[[],[],[192,1024,1],[192],[192],[],[]]",300,140.118121,0.4670604033333333,0.462735,0.5165568500000001,0.14464728901403848,80.86157993019269,0.14620999777200117,81.73517458931791,False
72,69,QLINEAR_CONV,1,qlinear_conv_o4i4_layer_hybrid_v3,,,"[[1,192,49],[],[],[128,192,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,192,1],[128],[128],[],[],[128]]",300,130.004892,0.43334964000000004,0.42580700000000005,0.4741011,0.1342071607309297,80.99578709092361,0.13565707871338964,81.8708316680313,False
73,225,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_layer_hybrid_v3,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,128.985944,0.4299531466666666,0.41015650000000003,0.5667654000000002,0.13315527632943763,81.12894236725305,0.13459383019316587,82.00542549822447,False
74,588,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_layer_hybrid_v3,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,126.844012,0.42281337333333335,0.41773400000000005,0.46908555,0.13094410867431033,81.25988647592736,0.13235877400833607,82.1377842722328,False
75,570,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_layer_hybrid_v3,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,124.504477,0.41501492333333334,0.407865,0.4634484,0.12852895071409576,81.38841542664146,0.12991752369255774,82.26770179592536,False
