# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 18K of event 'cycles:u'
# Event count (approx.): 1838900000
#
# Overhead  Symbol                                                 Source:Line                      IPC   [IPC Coverage]
# ........  .....................................................  ...............................  ....................
#
     0.14%  [.] campp_qconv_requantize_store_neon_tile             arm_neon.h:324                   -      -            
     0.14%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:827             -      -            
     0.14%  [.] campp_reference_offset_for_linear                  reference_kernel_utils.c:75      -      -            
     0.13%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:423             -      -            
     0.13%  [.] campp_reference_offset_for_linear                  reference_kernel_utils.c:60      -      -            
     0.12%  [.] output_hash                                        campp_operator_microbench.c:369  -      -            
     0.11%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:466             -      -            
     0.11%  [.] campp_qconv_requantize_store_neon_tile             arm_neon.h:12531                 -      -            
     0.11%  [.] campp_reference_offset_for_linear                  reference_kernel_utils.c:77      -      -            
     0.11%  [.] campp_qconv_requantize_store_neon_tile             arm_neon.h:3280                  -      -            
     0.10%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:586            -      -            
     0.10%  [.] campp_qconv_requantize_store_neon_tile             arm_neon.h:10805                 -      -            
     0.10%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:755             -      -            
     0.10%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:476             -      -            
     0.10%  [.] campp_qconv_requantize_store_neon_tile             arm_neon.h:10568                 -      -            
     0.10%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:745             -      -            
     0.10%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:754             -      -            
     0.10%  [.] output_hash                                        campp_operator_microbench.c:373  -      -            
     0.09%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:66             -      -            
     0.09%  [.] campp_qconv_requantize_store_neon_tile             arm_neon.h:15594                 -      -            
     0.08%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:67             -      -            
     0.08%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:828             -      -            
     0.08%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:829             -      -            
     0.08%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:839             -      -            
     0.08%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:324             -      -            
     0.07%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:836             -      -            
     0.07%  [.] 0x00000000000a30dc                                 libc.so.6[a30dc]                 -      -            
     0.07%  [.] 0x00000000000a4098                                 libc.so.6[a4098]                 -      -            
     0.07%  [.] campp_qconv_requantize_store_neon_tile             arm_neon.h:10238                 -      -            
     0.05%  [.] campp_qconv_requantize_store_neon_tile             arm_neon.h:996                   -      -            
     0.05%  [.] 0x00000000000a30e0                                 libc.so.6[a30e0]                 -      -            
     0.05%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:756             -      -            
     0.05%  [.] memcpy@plt                                         memcpy@plt+0                     -      -            
     0.04%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:87              -      -            
     0.04%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:862             -      -            
     0.04%  [.] 0x00000000000a3080                                 libc.so.6[a3080]                 -      -            
     0.04%  [.] 0x00000000000a308c                                 libc.so.6[a308c]                 -      -            
     0.04%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:603            -      -            
     0.04%  [.] campp_qconv_requantize_store_neon_tile             arm_neon.h:12583                 -      -            
     0.04%  [.] 0x00000000000a3094                                 libc.so.6[a3094]                 -      -            
     0.04%  [.] 0x00000000000a30b8                                 libc.so.6[a30b8]                 -      -            
     0.04%  [.] 0x00000000000a3188                                 libc.so.6[a3188]                 -      -            
     0.03%  [.] campp_qconv_address_output_tile                    qconv_address_fastpath.c:56      -      -            
     0.03%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:617            -      -            
     0.03%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:460             -      -            
     0.03%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:443             -      -            
     0.03%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:593             -      -            
     0.03%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:843             -      -            
     0.03%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:853             -      -            
     0.03%  [.] memcpy@plt                                         memcpy@plt+8                     -      -            
     0.03%  [.] 0x00000000000a3084                                 libc.so.6[a3084]                 -      -            
     0.02%  [.] campp_qconv_mac_neon_half_tile_v2                  arm_neon.h:22148                 -      -            
     0.02%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:468             -      -            
     0.02%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:582             -      -            
     0.02%  [.] 0x00000000000a309c                                 libc.so.6[a309c]                 -      -            
     0.02%  [.] 0x00000000000a30d0                                 libc.so.6[a30d0]                 -      -            
     0.02%  [.] 0x00000000000a4094                                 libc.so.6[a4094]                 -      -            
     0.02%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:583            -      -            
     0.02%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:445             -      -            
     0.02%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:571             -      -            
     0.02%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:572             -      -            
     0.02%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:817             -      -            
     0.02%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:831             -      -            
     0.02%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:880             -      -            
     0.02%  [k] 0xffffc8aca7646b64                                 ??:0                             -      -            
     0.02%  [.] 0x00000000000a30d8                                 libc.so.6[a30d8]                 -      -            
     0.02%  [.] 0x00000000000a3184                                 libc.so.6[a3184]                 -      -            
     0.02%  [.] 0x00000000000a4090                                 libc.so.6[a4090]                 -      -            
     0.02%  [.] 0x00000000000a40bc                                 libc.so.6[a40bc]                 -      -            
     0.01%  [.] campp_qconv_address_input_base                     qconv_address_fastpath.c:84      -      -            
     0.01%  [.] campp_qconv_address_output_tile                    qconv_address_fastpath.c:53      -      -            
     0.01%  [.] campp_qconv_address_output_tile                    qconv_address_fastpath.c:57      -      -            
     0.01%  [.] campp_qconv_address_output_tile                    qconv_address_fastpath.c:60      -      -            
     0.01%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:63             -      -            
     0.01%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:444             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:575             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:587             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:588             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:592             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             arm_neon.h:10856                 -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:812             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:815             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:816             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:819             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:835             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:879             -      -            
     0.01%  [.] 0x00000000000a3fc0                                 libc.so.6[a3fc0]                 -      -            
     0.01%  [.] 0x00000000000a4060                                 libc.so.6[a4060]                 -      -            
     0.01%  [.] 0x00000000000a4070                                 libc.so.6[a4070]                 -      -            
     0.01%  [.] __kernel_clock_gettime                             __kernel_clock_gettime+0         -      -            
     0.01%  [.] campp_optimization_probe_finish_iteration          stage_probe.c:81                 -      -            
     0.01%  [.] campp_qconv_address_input_base                     qconv_address_fastpath.c:72      -      -            
     0.01%  [.] campp_qconv_address_output_tile                    qconv_address_fastpath.c:45      -      -            
     0.01%  [.] campp_qconv_address_output_tile                    qconv_address_fastpath.c:55      -      -            
     0.01%  [.] campp_qconv_address_output_tile                    qconv_address_fastpath.c:66      -      -            
     0.01%  [.] campp_qconv_candidate_load_parameters.constprop.0  qconv_candidate.c:453            -      -            
     0.01%  [.] campp_qconv_candidate_load_parameters.constprop.0  qconv_candidate.c:478            -      -            
     0.01%  [.] campp_qconv_candidate_prepare                      qconv_candidate.c:170            -      -            
     0.01%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:561            -      -            
     0.01%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:569            -      -            
     0.01%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:577            -      -            
     0.01%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:619            -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:576             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:577             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:578             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:581             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:736             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:818             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:820             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:822             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:823             -      -            
     0.01%  [.] campp_reference_read_f32                           reference_kernel_utils.c:142     -      -            
     0.01%  [.] campp_reference_read_f32                           reference_kernel_utils.c:64      -      -            
     0.01%  [.] campp_reference_read_quantized                     reference_kernel_utils.c:186     -      -            
     0.01%  [.] campp_runtime_model_attribute_ints                 compiled_model_loader.c:595      -      -            
     0.01%  [.] campp_runtime_model_attribute_ints                 compiled_model_loader.c:654      -      -            
     0.01%  [.] campp_runtime_model_attribute_ints                 compiled_model_loader.c:687      -      -            
     0.01%  [.] campp_span_read_u32                                binary_section_reader.c:84       -      -            
     0.01%  [.] restore_input_snapshots                            campp_operator_microbench.c:268  -      -            
     0.01%  [.] run_target_kernel                                  campp_operator_microbench.c:300  -      -            
     0.01%  [.] run_target_kernel                                  campp_operator_microbench.c:304  -      -            
     0.01%  [k] 0xffffc8aca75a2228                                 ??:0                             -      -            
     0.01%  [.] 0x00000000000a3fc4                                 libc.so.6[a3fc4]                 -      -            
     0.01%  [.] 0x00000000000a4078                                 libc.so.6[a4078]                 -      -            
     0.01%  [.] 0x00000000000a4084                                 libc.so.6[a4084]                 -      -            


#
# (Tip: To show context switches in perf report sample context add --switch-events to perf record.)
#
