mode,operator_id,weight_shape,baseline_mean_ms,candidate_mean_ms,speedup_ratio,baseline_p50_ms,candidate_p50_ms,p50_speedup_ratio,baseline_p95_ms,candidate_p95_ms,p95_speedup_ratio,bitwise_output_hashes
combined_fixed,0,32x1x3x3,225.50126766666668,222.95952158333333,1.0114000338056133,225.457917,222.8384375,1.0117550613322712,225.9855888,224.40030195,1.0070645486491066,True
combined_fixed,10,32x32x3x3,1316.3649303333334,67.3202786,19.55376533948767,1308.584323,67.336693,19.433450986373806,1335.7123849,68.0086772,19.640322968963734,True
combined_fixed,25,32x32x3x3,648.2896176666667,34.16125606666667,18.97733550550691,647.00151,34.0888545,18.979854837891374,651.6434949,34.87478875,18.685231316275715,True
combined_fixed,31,32x32x3x3,357.108542,18.274562516666666,19.541290888595107,340.133698,18.2964325,18.59016494062435,388.3159486,18.719906599999998,20.743476818415324,True
combined_fixed,35,128x320x5,323.79281266666663,12.219459216666667,26.498129493736606,322.190781,11.501301999999999,28.013418046061222,327.1860627,14.827568599999998,22.066062988911078,True
combined_fixed,42,32x128x3,20.96456566666667,0.92921095,22.56168598386262,20.944739,0.913438,22.929568290349206,21.5418332,1.00427855,21.450058054112578,True
combined_fixed,50,64x128x1,14.827343666666666,0.8229662333333334,18.016952659904593,14.810208,0.810235,18.27890426851469,15.078849,0.8754867000000001,17.22339014401932,True
combined_fixed,58,32x128x3,20.867847,0.9221866333333334,22.628659151750156,20.908177,0.909948,22.977331671699922,20.9768488,0.96155125,21.815632604086364,True
combined_fixed,66,64x128x1,14.692534333333333,0.8311649333333333,17.67703826773571,14.775,0.8126305,18.181695124659978,14.8152651,0.884401,16.751750732981986,True
combined_fixed,74,32x128x3,20.676996666666668,0.9149801,22.598302046860546,20.666927,0.9013800000000001,22.92809580864896,20.7067241,0.9507295499999999,21.779825924207362,True
combined_fixed,82,64x128x1,14.871319666666666,0.8078724,18.408005604185345,14.710521,0.805156,18.27039853146471,15.150255600000001,0.8473622,17.87931489037392,True
combined_fixed,90,32x128x3,20.514600666666666,0.9145016833333333,22.432545549715684,20.485625,0.902578,22.696791856216304,20.6347343,0.9640235,21.404804239730673,True
combined_fixed,98,64x128x1,14.568073,0.8096519333333333,17.99300711853217,14.521563,0.8004165000000001,18.142508306612868,14.662422,0.8478417,17.293820296878533,True
combined_fixed,106,32x128x3,20.452603999999997,0.9013473166666667,22.691146489055022,20.379896,0.895651,22.75428263910831,20.584130299999998,0.9321282500000001,22.082937943357038,True
combined_fixed,114,64x128x1,14.639305666666667,0.8016770833333333,18.26085087251985,14.634114,0.797969,18.339201146911723,14.8158024,0.8183594500000001,18.104272395217038,True
combined_fixed,122,32x128x3,20.630451333333337,0.9051484666666667,22.792339702356013,20.506927,0.8956770000000001,22.895448917411077,20.879348800000002,0.91897665,22.72021688472716,True
combined_fixed,130,64x128x1,14.649340333333333,0.80664755,18.16076963642093,14.456667,0.798099,18.11387684986449,14.9821824,0.83521685,17.938074884384815,True
combined_fixed,138,32x128x3,20.482048333333335,0.9127639999999999,22.43958825428406,20.430937,0.9027345,22.63227671037276,20.6277184,0.9428569,21.877888786728928,True
combined_fixed,146,64x128x1,14.591181,0.8045616333333334,18.13556649420146,14.436667,0.7977084999999999,18.097672270008406,14.8624795,0.8346699000000001,17.80641604543305,True
combined_fixed,154,32x128x3,20.502013666666667,0.9253124166666667,22.156855670999047,20.39,0.905625,22.514837819185647,20.771608999999998,0.9996534499999996,20.778809896569662,True
combined_fixed,162,64x128x1,14.917516999999998,0.8067926333333334,18.48990234128315,14.656614,0.7988545,18.3470381652729,15.4547079,0.84913605,18.200508505085846,True
combined_fixed,170,32x128x3,20.412604,0.9049591666666666,22.556381273188205,20.385,0.895911,22.753376172409983,20.5295625,0.9401199499999999,21.837173543652597,True
combined_fixed,178,64x128x1,14.664722,0.8002621333333334,18.324898041741655,14.682239,0.7972915,18.4151455270751,14.751098899999999,0.8100148500000001,18.21089934338858,True
combined_fixed,186,32x128x3,20.497361,0.9081180999999999,22.571250369307695,20.353698,0.896719,22.697966698597888,20.769056999999997,0.9766013,21.266669417704026,True
combined_fixed,194,64x128x1,14.589149333333333,0.8116067499999999,17.975638242699848,14.470365,0.8010415,18.064438608985927,14.825114399999999,0.8646049499999999,17.14669156127316,True
combined_fixed,202,32x128x3,20.884288,0.9120781166666667,22.897477330477926,20.635781,0.9034374999999999,22.841404081632657,21.3218438,0.9752447,21.863070673442266,True
combined_fixed,210,64x128x1,14.554530999999999,0.8025807500000001,18.134662462312978,14.58901,0.7979944999999999,18.282093422949657,14.614650999999999,0.8171048,17.885895420024458,True
combined_fixed,218,32x128x3,20.431006999999997,0.90593315,22.55244440497624,20.398438,0.8957029999999999,22.773662698461433,20.556452800000002,0.9261789,22.194905109585203,True
combined_fixed,226,64x128x1,14.569965333333334,0.8157196,17.861487370578487,14.541093,0.8017455,18.136794032520296,14.7131721,0.85680695,17.172097051733765,True
combined_fixed,237,32x128x3,20.49890566666667,0.9117092166666667,22.484039090460733,20.546041,0.902187,22.773594609543252,20.6697442,0.9625907499999999,21.47303430871323,True
combined_fixed,245,64x128x1,14.465537666666668,0.8034514,18.004247259593633,14.448281,0.797604,18.114604490448894,14.5012496,0.81525775,17.78731891846474,True
combined_fixed,253,32x128x3,20.379617999999997,0.9057239833333334,22.50091459982869,20.344635,0.892448,22.796437439492273,20.525010299999998,0.93348365,21.987541292233665,True
combined_fixed,261,64x128x1,14.495174333333333,0.8021032666666666,18.071456551438224,14.481355,0.7985935,18.133574841267805,14.5669954,0.8191695999999999,17.782636709174756,True
combined_fixed,269,32x128x3,20.312083333333334,0.8949513,22.696300159945388,20.282708,0.8915885,22.748956497307894,20.388177199999998,0.9072081,22.473539643219674,True
combined_fixed,277,64x128x1,14.459965333333335,0.7998038,18.07939063722045,14.454063,0.797656,18.1206723198973,14.473046700000001,0.80917905,17.886086769053154,True
combined_fixed,285,32x128x3,20.476249666666664,0.8995659833333334,22.762365458498234,20.453802,0.8920575,22.92879326725015,20.6428956,0.9243855999999999,22.331476820928412,True
combined_fixed,293,64x128x1,14.450017333333333,0.8083445666666668,17.876061681122202,14.445781,0.798151,18.099057697102428,14.4584377,0.86084905,16.79555515569193,True
combined_fixed,301,32x128x3,20.594027666666666,0.9122092333333334,22.575991246452702,20.494114,0.9003905,22.761361875763903,20.878536399999998,0.96536975,21.627502208350734,True
combined_fixed,309,64x128x1,14.801788333333334,0.8064375166666667,18.35453835842748,14.70224,0.7978125,18.42818958088523,15.017614400000001,0.84924525,17.683483540237642,True
combined_fixed,317,32x128x3,20.295764000000002,0.9013168500000001,22.517901446089684,20.282396,0.8947130000000001,22.669164301848745,20.327396,0.9304943999999999,21.84580154378146,True
combined_fixed,325,64x128x1,14.474705,0.8011918,18.066466731187212,14.469167,0.7977609999999999,18.13722029530148,14.5128071,0.8175026,17.752612774564877,True
combined_fixed,333,32x128x3,20.469375,0.8985955833333333,22.779296248117546,20.445521,0.8921870000000001,22.916183490680762,20.5112867,0.91154745,22.501611627568042,True
combined_fixed,341,64x128x1,14.562083333333334,0.8071597333333334,18.041141959840086,14.509427,0.7982549999999999,18.176431090315752,14.7023177,0.8308181499999999,17.69619224134668,True
combined_fixed,349,32x128x3,20.527326,0.9240668500000001,22.21411362175799,20.363385,0.8994530000000001,22.639743266185114,20.8727283,0.9881178499999999,21.123723551801035,True
combined_fixed,357,64x128x1,14.506874999999999,0.8078828833333334,17.956655969915438,14.445885,0.8009375,18.036220054623488,14.616651,0.8658022000000001,16.882205889520723,True
combined_fixed,365,32x128x3,20.546076333333332,0.9075980166666666,22.63785944441887,20.485781,0.897708,22.820094061766188,20.757468499999998,0.9481902,21.891671628751276,True
combined_fixed,373,64x128x1,14.827326666666666,0.8107352,18.288741708348997,14.913334,0.8039585,18.549880373178468,15.0762709,0.8475026,17.7890556323957,True
combined_fixed,381,32x128x3,20.67591966666667,0.9242222333333333,22.371155898399188,20.663125,0.9089325,22.733398794739983,20.7832183,1.0126011999999998,20.524583913193077,True
combined_fixed,389,64x128x1,14.691753,0.8178871333333333,17.963056760806523,14.711197,0.8081775,18.202928193373364,14.804104,0.8562086,17.290300517887815,True
combined_fixed,397,32x128x3,20.703229333333333,0.9093966833333333,22.765894919967177,20.80198,0.89526,23.235685722583387,20.9888227,0.9561738000000001,21.95084481503258,True
combined_fixed,405,64x128x1,14.797986,0.81357815,18.188770187596607,14.891875,0.8066405000000001,18.461600923831618,14.976484,0.8538385500000001,17.54018250874243,True
combined_fixed,413,32x128x3,20.356545666666666,0.9050980833333334,22.49098306748891,20.365053,0.8965365,22.715252530153542,20.4135216,0.9390130499999999,21.739337488440658,True
combined_fixed,421,64x128x1,14.688108,0.8092369,18.15056629276297,14.682136,0.7994005,18.36643334598865,14.893307499999999,0.825248,18.0470688811121,True
combined_fixed,429,32x128x3,20.634652666666668,0.8975086,22.991036149031515,20.501302,0.891432,22.998166994229507,20.983036,0.9046896,23.19363016884465,True
combined_fixed,437,64x128x1,14.557274666666666,0.8035529833333332,18.116135424299653,14.577344,0.797969,18.268058032329577,14.6278754,0.8197215,17.84493318767411,True
combined_fixed,445,32x128x3,20.648767,0.90062505,22.92715153770151,20.674114,0.8934375,23.13996670164393,20.7257236,0.9323412999999999,22.229760281991155,True
combined_fixed,453,64x128x1,14.587899,0.8004861000000001,18.223800513213156,14.502604,0.797708,18.18034167891008,14.7779473,0.8122079999999999,18.194781755412407,True
combined_fixed,461,32x128x3,20.481249666666667,0.90778725,22.561728716355805,20.442708,0.903021,22.638131339138294,20.712661200000003,0.95819005,21.616443627232407,True
combined_fixed,469,64x128x1,14.617517,0.8158247000000001,17.91747295711934,14.47776,0.801016,18.074245707950904,14.8841199,0.8656351,17.194450525400367,True
combined_fixed,477,32x128x3,20.790902666666668,0.9073620166666667,22.91356953980202,20.614427,0.8934375,23.073160685554388,21.2409584,0.9376664499999999,22.653000328634988,True
combined_fixed,485,64x128x1,14.755121666666668,0.8205122,17.98281813075621,14.722604,0.799609,18.41225398913719,14.9002136,0.9307818,16.008277772513388,True
combined_fixed,493,32x128x3,20.360729,0.89932815,22.639932932156075,20.352604,0.8926825,22.79937603795302,20.4343537,0.9159117499999999,22.310395843267653,True
combined_fixed,501,64x128x1,14.440486,0.8060824833333334,17.91440243222421,14.439635,0.7977084999999999,18.101392927366327,14.4516356,0.82562495,17.503874610378478,True
combined_fixed,509,32x128x3,20.314791666666665,0.8949696166666666,22.698861825420998,20.314584,0.891615,22.78403122423916,20.336661,0.90787045,22.40039974866458,True
combined_fixed,517,64x128x1,14.601632,0.8106884333333333,18.011397966987154,14.624271,0.7991925,18.298809110445855,14.733020699999999,0.8541169500000001,17.24941847834772,True
combined_fixed,525,32x128x3,20.435711666666666,0.8969747,22.782929849266278,20.400209,0.8919269999999999,22.872061278557553,20.520207799999998,0.9066141,22.633894398950996,True
combined_fixed,533,64x128x1,14.642257,0.80618585,18.162384021004588,14.671979,0.7995315000000001,18.350720390628762,14.806932200000002,0.8307656499999999,17.823235951077184,True
combined_fixed,541,32x128x3,20.536354,0.9174617666666667,22.38387990227967,20.527604,0.8925525000000001,22.99876365816016,20.6487287,1.0394842,19.864398804714877,True
combined_fixed,549,64x128x1,14.904930666666667,0.8173731833333334,18.235159864044963,14.868281,0.8127340000000001,18.294154052863544,15.2960159,0.8752194499999999,17.476777852685977,True
combined_fixed,557,32x128x3,20.389826333333332,0.8955252333333333,22.768567064758308,20.386875,0.891979,22.855779115876047,20.4352968,0.91156825,22.41773646679774,True
combined_fixed,565,64x128x1,14.468836666666666,0.8125694666666666,17.806276583368216,14.472552,0.8008335,18.07186137942531,14.4968799,0.8620053499999999,16.81762172357747,True
combined_fixed,573,32x128x3,20.372829666666664,0.8980798166666666,22.684876431454523,20.324323,0.892318,22.776995420914968,20.4559012,0.9224606,22.175365755458824,True
combined_fixed,581,64x128x1,14.645920333333331,0.80248005,18.250821728631546,14.667136,0.797369,18.39441463111809,14.7630886,0.81694035,18.071195283719305,True
combined_fixed,589,32x128x3,20.548888666666667,0.9021103166666666,22.77868713728452,20.543542,0.893464,22.993139063241493,20.7335725,0.9192554500000001,22.554745256065655,True
combined_fixed,597,64x128x1,14.461823,0.8069210333333333,17.922228325440024,14.465156,0.7992185,18.09912558330419,14.4777191,0.84962225,17.04018356393091,True
combined_fixed,605,32x128x3,20.443385666666668,0.9312231166666667,21.953262650785785,20.435052,0.9011979999999999,22.67542981675503,20.621661600000003,1.0387547499999996,19.85229102442132,True
combined_fixed,613,64x128x1,14.659722,0.8036310333333333,18.24185651367122,14.638594,0.7977605,18.349609939323894,14.751046299999999,0.8234524999999999,17.913657800541014,True
combined_fixed,624,32x128x3,21.051041666666666,0.9250547166666667,22.756536761978566,21.036927,0.904088,23.26867185495217,21.774364499999997,1.0137917,21.478144376206668,True
combined_fixed,632,64x128x1,14.584896333333333,0.8111163,17.98126401026996,14.491303,0.801172,18.087630371505746,14.789896,0.8626461999999999,17.144799339520652,True
combined_fixed,640,32x128x3,20.366857333333332,0.9046804666666667,22.51276343831748,20.371614,0.897656,22.694232534512107,20.454817199999997,0.9576379,21.359657131364575,True
combined_fixed,648,64x128x1,14.463125333333332,0.8029887166666667,18.01161714123712,14.445521,0.797995,18.102270064348772,14.5003184,0.821362,17.653992271373642,True
combined_fixed,656,32x128x3,20.510747,0.89652435,22.878070182923643,20.38099,0.8916930000000001,22.856510032040173,20.7900679,0.912838,22.775199871171008,True
combined_fixed,664,64x128x1,14.518003666666667,0.8136102833333333,17.843928431173346,14.474115,0.8004425,18.082641788760593,14.6256615,0.8626071999999999,16.95518133862087,True
combined_fixed,672,32x128x3,20.473021,0.8953107333333333,22.866944668223567,20.493906,0.891849,22.979120904996247,20.5513755,0.9089557499999998,22.609874573102157,True
combined_fixed,680,64x128x1,14.552916666666667,0.80242445,18.136182997248735,14.554062,0.7978645,18.241270290882724,14.6457036,0.8176762000000001,17.91137323062601,True
combined_fixed,688,32x128x3,20.769514,0.9082725833333334,22.86704936504469,20.307552,0.8965105,22.651772622852718,21.6053808,0.9730003500000001,22.20490547613883,True
combined_fixed,696,64x128x1,14.659184000000002,0.8242994666666666,17.783808667594272,14.73224,0.8024215,18.359727400125742,14.761535900000002,0.9020388999999999,16.364633387761884,True
combined_fixed,704,32x128x3,20.300763666666665,0.8956336,22.66637123335554,20.31026,0.892058,22.767869353786413,20.312229199999997,0.9083851,22.360812831474227,True
combined_fixed,712,64x128x1,14.650729,0.8008333000000001,18.294355392064737,14.643698,0.7976300000000001,18.35901107029575,14.8302131,0.81461685,18.205139139952728,True
combined_fixed,720,32x128x3,20.509895999999998,0.920987,22.26947394480052,20.45724,0.8996875,22.738161861757554,20.670755999999997,1.00534655,20.56082651300688,True
combined_fixed,728,64x128x1,14.479045,0.8034782666666668,18.020456309376215,14.433333,0.798203,18.08228357949043,14.558442,0.8187937,17.78035419666761,True
combined_fixed,736,32x128x3,20.432656333333334,0.9045572833333334,22.588570906242772,20.454688,0.89888,22.75574937700249,20.4713749,0.9462185,21.63493410877086,True
combined_fixed,744,64x128x1,14.500573000000001,0.8012257166666666,18.09798749386955,14.4825,0.7977345,18.154536377704613,14.5718439,0.8149006,17.881743982026766,True
combined_fixed,752,32x128x3,20.32283,0.9007751666666667,22.56149009436502,20.277188,0.89237,22.72284814594843,20.4215156,0.9179165499999999,22.247682101384925,True
combined_fixed,760,64x128x1,14.539704666666665,0.8037882166666667,18.08897463931886,14.455312,0.797708,18.12105682781168,14.7068908,0.81307585,18.08796903757503,True
combined_fixed,768,32x128x3,20.494218666666665,0.8953002333333334,22.89088945097635,20.499427,0.891927,22.983301323987277,20.5948648,0.90913785,22.653181582968962,True
combined_fixed,776,64x128x1,14.491909666666666,0.8015303833333333,18.080299846400084,14.476667,0.7980725,18.139538701057862,14.5504004,0.8162156,17.826662955228983,True
combined_fixed,784,32x128x3,20.441006666666667,0.8977004999999999,22.770408022126166,20.425937,0.892031,22.89823672047272,20.4876248,0.9165152000000001,22.35382981100586,True
combined_fixed,792,64x128x1,14.468680999999998,0.8014774166666666,18.0525123966375,14.457292,0.797682,18.124129665706384,14.5014487,0.8120286999999999,17.8582957720583,True
combined_fixed,800,32x128x3,20.590781,0.8953922833333333,22.996379780430317,20.60052,0.891901,23.09731685467333,20.6758959,0.90748185,22.783812039877162,True
combined_fixed,808,64x128x1,14.761406,0.8076076833333333,18.27794151124656,14.79276,0.797396,18.551334594103807,14.871088799999999,0.8403645999999998,17.695996237823444,True
combined_fixed,816,32x128x3,20.315451333333332,0.8985824,22.60833434233002,20.337032,0.891797,22.804553054114336,20.359015399999997,0.9091270499999999,22.394026665469912,True
combined_fixed,824,64x128x1,14.498767666666666,0.8128186666666667,17.83764111388518,14.491823,0.800573,18.101813326205107,14.5463387,0.8628797500000001,16.85789787047384,True
combined_fixed,832,32x128x3,20.698559333333332,0.9015018,22.960086528205856,20.604063,0.892917,23.075003611757868,20.882828099999998,0.9205315,22.685620318261787,True
combined_fixed,840,64x128x1,14.590242666666667,0.8046276333333334,18.13291274402747,14.523593,0.798646,18.185269819168944,14.715734,0.82006245,17.944650434854076,True
