# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 9K of event 'cycles:u'
# Event count (approx.): 988500000
#
# Overhead  Symbol                                                 Source:Line                      IPC   [IPC Coverage]
# ........  .....................................................  ...............................  ....................
#
     0.02%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:835             -      -            
     0.02%  [.] campp_reference_read_f32                           reference_kernel_utils.c:64      -      -            
     0.02%  [.] 0x00000000000a3080                                 libc.so.6[a3080]                 -      -            
     0.02%  [.] 0x00000000000a3084                                 libc.so.6[a3084]                 -      -            
     0.02%  [.] 0x00000000000a30d0                                 libc.so.6[a30d0]                 -      -            
     0.02%  [.] 0x00000000000a30dc                                 libc.so.6[a30dc]                 -      -            
     0.02%  [.] 0x00000000000a3194                                 libc.so.6[a3194]                 -      -            
     0.01%  [.] campp_optimization_pmu_end                         linux_pmu.c:166                  -      -            
     0.01%  [.] campp_qconv_address_input_base                     qconv_address_fastpath.c:73      -      -            
     0.01%  [.] campp_qconv_address_output_tile                    qconv_address_fastpath.c:45      -      -            
     0.01%  [.] campp_qconv_address_output_tile                    qconv_address_fastpath.c:46      -      -            
     0.01%  [.] campp_qconv_candidate_load_parameters.constprop.0  qconv_candidate.c:455            -      -            
     0.01%  [.] campp_qconv_candidate_load_parameters.constprop.0  qconv_candidate.c:456            -      -            
     0.01%  [.] campp_qconv_candidate_prepare                      qconv_candidate.c:125            -      -            
     0.01%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:562            -      -            
     0.01%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:563            -      -            
     0.01%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:569            -      -            
     0.01%  [.] campp_qconv_candidate_run_v2.constprop.1           qconv_candidate.c:592            -      -            
     0.01%  [.] campp_qconv_mac_neon_half_tile_v2                  arm_neon.h:22148                 -      -            
     0.01%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:423             -      -            
     0.01%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:443             -      -            
     0.01%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:445             -      -            
     0.01%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:468             -      -            
     0.01%  [.] campp_qconv_mac_neon_half_tile_v2                  qconv_mac_neon.c:476             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:572             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:577             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:580             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:582             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:588             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:592             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:677             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                       qconv_mac_neon.c:87              -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             arm_neon.h:10856                 -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:812             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:817             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:818             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:829             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:831             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile             qconv_mac_neon.c:843             -      -            
     0.01%  [.] campp_reference_read_f32                           reference_kernel_utils.c:138     -      -            
     0.01%  [.] campp_reference_read_f32                           reference_kernel_utils.c:141     -      -            
     0.01%  [.] campp_reference_read_f32                           reference_kernel_utils.c:144     -      -            
     0.01%  [.] campp_reference_read_f32                           reference_kernel_utils.c:75      -      -            
     0.01%  [.] campp_reference_read_f32                           tensor_view.h:117                -      -            
     0.01%  [.] campp_reference_read_quantized                     reference_kernel_utils.c:184     -      -            
     0.01%  [.] campp_reference_read_quantized                     reference_kernel_utils.c:196     -      -            
     0.01%  [.] campp_reference_read_quantized                     reference_kernel_utils.c:60      -      -            
     0.01%  [.] campp_reference_read_quantized                     reference_kernel_utils.c:62      -      -            
     0.01%  [.] campp_reference_read_quantized                     tensor_view.h:116                -      -            
     0.01%  [.] campp_reference_read_quantized                     tensor_view.h:117                -      -            
     0.01%  [.] campp_reference_read_quantized                     tensor_view.h:78                 -      -            
     0.01%  [.] memcpy@plt                                         memcpy@plt+8                     -      -            
     0.01%  [.] restore_input_snapshots                            campp_operator_microbench.c:261  -      -            
     0.01%  [.] 0x000000000000e440                                 ld-linux-aarch64.so.1[e440]      -      -            
     0.01%  [.] 0x00000000000a308c                                 libc.so.6[a308c]                 -      -            
     0.01%  [.] 0x00000000000a3184                                 libc.so.6[a3184]                 -      -            
     0.01%  [.] 0x00000000000a4040                                 libc.so.6[a4040]                 -      -            
     0.01%  [.] 0x00000000000a4090                                 libc.so.6[a4090]                 -      -            
     0.01%  [.] 0x00000000000a4094                                 libc.so.6[a4094]                 -      -            


#
# (Tip: To set sample time separation other than 100ms with --sort time use --time-quantum)
#
