# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 11K of event 'cycles:u'
# Event count (approx.): 1168400000
#
# Overhead  Symbol                                              Source:Line                      IPC   [IPC Coverage]
# ........  ..................................................  ...............................  ....................
#
     0.16%  [.] campp_qconv_requantize_store_neon_tile          qconv_mac_neon.c:766             -      -            
     0.16%  [.] campp_qconv_requantize_store_neon_tile          qconv_mac_neon.c:770             -      -            
     0.15%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:140        -      -            
     0.15%  [.] campp_fused_input_quantize_neon                 arm_neon.h:15594                 -      -            
     0.15%  [.] campp_qconv_address_input_base                  qconv_address_fastpath.c:73      -      -            
     0.15%  [.] campp_qconv_mac_4x8_intrinsics_raw              arm_neon.h:22148                 -      -            
     0.15%  [.] campp_qconv_neon_weight_columns                 arm_neon.h:23767                 -      -            
     0.15%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:110        -      -            
     0.15%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:144        -      -            
     0.15%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:169        -      -            
     0.15%  [.] campp_qconv_candidate_run_v2.constprop.1        qconv_candidate.c:587            -      -            
     0.14%  [.] campp_qconv_neon_weight_columns                 qconv_mac_neon.c:158             -      -            
     0.12%  [.] campp_fused_input_quantize_neon                 arm_neon.h:324                   -      -            
     0.12%  [.] campp_qconv_mac_neon_half_tile_v2               qconv_mac_neon.c:468             -      -            
     0.12%  [.] campp_qconv_neon_weight_columns                 arm_neon.h:24037                 -      -            
     0.11%  [.] campp_aarch64_qconv_requantize_store4           arm_neon.h:12531                 -      -            
     0.11%  [.] campp_aarch64_qconv_requantize_store4           arm_neon.h:15594                 -      -            
     0.11%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:64         -      -            
     0.11%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:107   -      -            
     0.11%  [.] 0x00000000000a4098                              libc.so.6[a4098]                 -      -            
     0.10%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:145        -      -            
     0.10%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:93         -      -            
     0.10%  [.] campp_qconv_candidate_run_v2.constprop.1        qconv_candidate.c:67             -      -            
     0.10%  [.] campp_qconv_candidate_run_v2.constprop.1        qconv_candidate.c:68             -      -            
     0.10%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:129              -      -            
     0.10%  [.] 0x00000000000a3188                              libc.so.6[a3188]                 -      -            
     0.09%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:66               -      -            
     0.09%  [.] memcpy@plt                                      memcpy@plt+0                     -      -            
     0.09%  [.] campp_aarch64_qconv_requantize_store4           arm_neon.h:12583                 -      -            
     0.09%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:113        -      -            
     0.09%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:116        -      -            
     0.09%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:139        -      -            
     0.09%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:152        -      -            
     0.09%  [.] campp_qconv_mac_neon_half_tile_v2               qconv_mac_neon.c:466             -      -            
     0.09%  [.] campp_qconv_mac_neon_half_tile_v2               qconv_mac_neon.c:93              -      -            
     0.09%  [.] 0x00000000000a30dc                              libc.so.6[a30dc]                 -      -            
     0.08%  [.] campp_aarch64_qconv_requantize_store4           arm_neon.h:10238                 -      -            
     0.08%  [.] campp_fused_input_quantize_neon                 arm_neon.h:12531                 -      -            
     0.08%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:83    -      -            
     0.08%  [.] campp_qconv_mac_neon_half_tile_v2               qconv_mac_neon.c:345             -      -            
     0.08%  [.] 0x00000000000a4094                              libc.so.6[a4094]                 -      -            
     0.07%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:138        -      -            
     0.07%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:186        -      -            
     0.07%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:191        -      -            
     0.07%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:194        -      -            
     0.07%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:197        -      -            
     0.07%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:125              -      -            
     0.07%  [.] memcpy@plt                                      memcpy@plt+8                     -      -            
     0.07%  [.] 0x00000000000a3080                              libc.so.6[a3080]                 -      -            
     0.07%  [.] 0x00000000000a3090                              libc.so.6[a3090]                 -      -            
     0.07%  [.] 0x00000000000a30e0                              libc.so.6[a30e0]                 -      -            
     0.06%  [.] campp_qconv_address_output_tile                 qconv_address_fastpath.c:56      -      -            
     0.06%  [.] campp_qconv_requantize_store_neon_tile          qconv_mac_neon.c:753             -      -            
     0.05%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:115        -      -            
     0.05%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:67         -      -            
     0.05%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:103   -      -            
     0.05%  [.] campp_qconv_requantize_store_neon_tile          qconv_mac_neon.c:778             -      -            
     0.05%  [.] 0x00000000000a30a0                              libc.so.6[a30a0]                 -      -            
     0.04%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:100        -      -            
     0.04%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:66         -      -            
     0.04%  [.] campp_fused_input_quantize_neon                 arm_neon.h:898                   -      -            
     0.04%  [.] campp_qconv_address_output_tile                 qconv_address_fastpath.c:57      -      -            
     0.04%  [.] campp_qconv_candidate_run_v2.constprop.1        qconv_candidate.c:649            -      -            
     0.04%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:136   -      -            
     0.04%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:110              -      -            
     0.04%  [.] 0x00000000000a3084                              libc.so.6[a3084]                 -      -            
     0.04%  [.] 0x00000000000a30d8                              libc.so.6[a30d8]                 -      -            
     0.03%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:155        -      -            
     0.03%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:55         -      -            
     0.03%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:65         -      -            
     0.03%  [.] campp_qconv_address_output_tile                 qconv_address_fastpath.c:66      -      -            
     0.03%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:145   -      -            
     0.03%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:138              -      -            
     0.03%  [.] campp_qconv_mac_neon_half_tile_v2               arm_neon.h:22148                 -      -            
     0.03%  [.] campp_qconv_mac_neon_half_tile_v2               qconv_mac_neon.c:325             -      -            
     0.03%  [.] campp_qconv_mac_neon_half_tile_v2               qconv_mac_neon.c:424             -      -            
     0.03%  [.] campp_qconv_mac_neon_half_tile_v2               qconv_mac_neon.c:477             -      -            
     0.03%  [.] campp_qconv_requantize_store_neon_tile          qconv_mac_neon.c:790             -      -            
     0.03%  [.] 0x00000000000a3088                              libc.so.6[a3088]                 -      -            
     0.03%  [.] 0x00000000000a3184                              libc.so.6[a3184]                 -      -            
     0.03%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:143        -      -            
     0.03%  [.] campp_aarch64_qconv_requantize_store4           requantization_neon.c:195        -      -            
     0.03%  [.] campp_qconv_candidate_run_v2.constprop.1        qconv_candidate.c:582            -      -            
     0.03%  [.] campp_qconv_candidate_run_v2.constprop.1        qconv_candidate.c:611            -      -            
     0.03%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:139   -      -            
     0.03%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:73    -      -            
     0.03%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:81    -      -            
     0.03%  [.] campp_qconv_mac_neon_half_tile_v2               qconv_mac_neon.c:461             -      -            
     0.03%  [.] campp_qconv_mac_neon_half_tile_v2               qconv_mac_neon.c:88              -      -            
     0.03%  [.] campp_qconv_mac_neon_tile_v2                    qconv_mac_neon.c:589             -      -            
     0.03%  [.] campp_qconv_requantize_store_neon_tile          qconv_mac_neon.c:751             -      -            
     0.03%  [.] campp_qconv_requantize_store_neon_tile          qconv_mac_neon.c:755             -      -            
     0.03%  [.] campp_qconv_requantize_store_neon_tile          qconv_mac_neon.c:789             -      -            
     0.03%  [.] 0x00000000000a3098                              libc.so.6[a3098]                 -      -            
     0.03%  [.] 0x00000000000a30b8                              libc.so.6[a30b8]                 -      -            
     0.03%  [.] 0x00000000000a3180                              libc.so.6[a3180]                 -      -            
     0.03%  [.] 0x00000000000a40bc                              libc.so.6[a40bc]                 -      -            
     0.02%  [.] campp_qconv_address_output_tile                 qconv_address_fastpath.c:55      -      -            
     0.02%  [.] campp_qconv_candidate_run_v2.constprop.1        qconv_candidate.c:570            -      -            
     0.02%  [.] campp_qconv_candidate_run_v2.constprop.1        qconv_candidate.c:578            -      -            
     0.02%  [.] campp_qconv_candidate_run_v2.constprop.1        qconv_candidate.c:64             -      -            
     0.02%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:68    -      -            
     0.02%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:121              -      -            
     0.02%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:123              -      -            
     0.02%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:44               -      -            
     0.02%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:50               -      -            
     0.02%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:51               -      -            
     0.02%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:98               -      -            
     0.02%  [.] campp_qconv_mac_neon_half_tile_v2               qconv_mac_neon.c:472             -      -            
     0.02%  [.] campp_qconv_requantize_store_neon_tile          qconv_mac_neon.c:774             -      -            
     0.02%  [.] 0x00000000000a318c                              libc.so.6[a318c]                 -      -            
     0.02%  [.] 0x00000000000a4078                              libc.so.6[a4078]                 -      -            
     0.02%  [.] 0x00000000000a4090                              libc.so.6[a4090]                 -      -            
     0.01%  [.] campp_fused_quant_qlinear_conv_with_components  conv_relu_requant.c:156          -      -            
     0.01%  [.] campp_optimization_pmu_end                      linux_pmu.c:166                  -      -            
     0.01%  [.] campp_optimization_probe_begin_iteration        stage_probe.c:54                 -      -            
     0.01%  [.] campp_qconv_address_input_base                  qconv_address_fastpath.c:84      -      -            
     0.01%  [.] campp_qconv_address_output_tile                 qconv_address_fastpath.c:53      -      -            
     0.01%  [.] campp_qconv_address_output_tile                 qconv_address_fastpath.c:54      -      -            
     0.01%  [.] campp_qconv_address_output_tile                 qconv_address_fastpath.c:60      -      -            
     0.01%  [.] campp_qconv_candidate_run_v2.constprop.1        qconv_candidate.c:564            -      -            
     0.01%  [.] campp_qconv_candidate_run_v2.constprop.1        qconv_candidate.c:620            -      -            
     0.01%  [.] campp_qconv_candidate_run_v2.constprop.1        qconv_candidate.c:623            -      -            
     0.01%  [.] campp_qconv_candidate_run_v2.constprop.1        qconv_candidate.c:666            -      -            
     0.01%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:137   -      -            
     0.01%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:138   -      -            
     0.01%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:141   -      -            
     0.01%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:142   -      -            
     0.01%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:69    -      -            
     0.01%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:71    -      -            
     0.01%  [.] campp_qconv_mac_4x8_intrinsics_raw              qconv_mac_4x8_intrinsics.c:76    -      -            
     0.01%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:113              -      -            
     0.01%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:115              -      -            
     0.01%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:46               -      -            
     0.01%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:53               -      -            
     0.01%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:55               -      -            
     0.01%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:56               -      -            
     0.01%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:86               -      -            
     0.01%  [.] campp_qconv_mac_4x8_try_tile                    qconv_mac_4x8.c:90               -      -            
     0.01%  [.] campp_qconv_mac_neon_half_tile_v2               qconv_mac_neon.c:445             -      -            
     0.01%  [.] campp_qconv_mac_neon_half_tile_v2               qconv_mac_neon.c:446             -      -            
     0.01%  [.] campp_qconv_mac_neon_half_tile_v2               qconv_mac_neon.c:467             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                    qconv_mac_neon.c:573             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                    qconv_mac_neon.c:576             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                    qconv_mac_neon.c:583             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                    qconv_mac_neon.c:593             -      -            
     0.01%  [.] campp_qconv_mac_neon_tile_v2                    qconv_mac_neon.c:594             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile          qconv_mac_neon.c:752             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile          qconv_mac_neon.c:754             -      -            
     0.01%  [.] campp_qconv_requantize_store_neon_tile          qconv_mac_neon.c:758             -      -            
     0.01%  [.] campp_reference_read_f32                        reference_kernel_utils.c:151     -      -            
     0.01%  [.] campp_reference_read_quantized                  reference_kernel_utils.c:186     -      -            
     0.01%  [.] campp_reference_read_quantized                  reference_kernel_utils.c:198     -      -            
     0.01%  [.] campp_reference_validate_invocation             reference_kernel_utils.c:18      -      -            
     0.01%  [.] campp_span_read_u32                             binary_section_reader.c:87       -      -            
     0.01%  [.] clock_gettime                                   clock_gettime+12                 -      -            
     0.01%  [.] main                                            campp_operator_microbench.c:808  -      -            
     0.01%  [.] run_target_kernel                               campp_operator_microbench.c:337  -      -            
     0.01%  [k] 0xffffa16c3cce2228                              ??:0                             -      -            
     0.01%  [k] 0xffffa16c3cd86b64                              ??:0                             -      -            
     0.01%  [.] 0x0000000000009400                              ld-linux-aarch64.so.1[9400]      -      -            
     0.01%  [.] 0x00000000000a3fc8                              libc.so.6[a3fc8]                 -      -            
     0.01%  [.] 0x00000000000a3fd4                              libc.so.6[a3fd4]                 -      -            
     0.01%  [.] 0x00000000000a4040                              libc.so.6[a4040]                 -      -            
     0.01%  [.] 0x00000000000a4068                              libc.so.6[a4068]                 -      -            
     0.01%  [.] 0x00000000000a4070                              libc.so.6[a4070]                 -      -            
     0.01%  [.] 0x00000000000a4080                              libc.so.6[a4080]                 -      -            
     0.01%  [.] 0x00000000000a408c                              libc.so.6[a408c]                 -      -            
     0.01%  [.] 0x00000000000a40b0                              libc.so.6[a40b0]                 -      -            


#
# (Tip: To show context switches in perf report sample context add --switch-events to perf record.)
#
