mode,operator_id,weight_shape,baseline_mean_ms,candidate_mean_ms,speedup_ratio,baseline_p50_ms,candidate_p50_ms,p50_speedup_ratio,baseline_p95_ms,candidate_p95_ms,p95_speedup_ratio,bitwise_output_hashes
combined_fixed,0,32x1x3x3,766.1286976666667,753.1062488,1.0172916489372072,766.160468,751.2719005,1.0198178149483443,770.7522968000001,761.8964454,1.0116234318370534,True
combined_fixed,10,32x32x3x3,4376.152689,222.28656586666665,19.686986804343956,4375.968227,221.71598999999998,19.73681838193087,4378.0859927,225.48894475,19.415967366178382,True
combined_fixed,25,32x32x3x3,2166.5068743333336,114.7554601,18.879335871647417,2166.206562,114.62679700000001,18.897907109800858,2167.568937,117.76834149999999,18.405361826378442,True
combined_fixed,31,32x32x3x3,1131.7753643333333,60.96304166666666,18.56494251913557,1131.871094,61.0497655,18.540138274568804,1132.549703,61.4635799,18.426354352327596,True
combined_fixed,35,128x320x5,1092.112517,36.07878903333334,30.270209900642534,1092.547135,35.7008855,30.602802134977857,1095.9343696,38.407529450000006,28.534362540207592,True
combined_fixed,42,32x128x3,69.23298633333333,2.8462535333333334,24.324251343924548,69.380209,2.838411,24.443327270081745,69.52809880000001,2.9376348,23.66805390513484,True
combined_fixed,50,64x128x1,49.93387166666667,2.7595729,18.094782589967696,49.391511,2.6636195000000003,18.543005485580803,51.3757293,3.1946092999999998,16.08200705482201,True
combined_fixed,58,32x128x3,68.90689233333333,2.8334097166666665,24.319424023998224,69.001719,2.839818,24.297937050895513,69.03289050000001,2.8585671500000003,24.14947310228483,True
combined_fixed,66,64x128x1,49.37979166666667,2.6615217,18.55321775759584,49.51052,2.6652605,18.576240483810118,49.602724099999996,2.7049925,18.337471952325192,True
combined_fixed,74,32x128x3,69.12276033333333,2.8358722666666667,24.374426572668387,69.107865,2.8380989999999997,24.35005438499503,69.39534839999999,2.8711793,24.169632457297247,True
combined_fixed,82,64x128x1,48.97581566666667,2.6617777833333336,18.399663553181533,49.149479,2.661745,18.46513433856361,49.152854,2.7587865499999995,17.81683834872981,True
combined_fixed,90,32x128x3,70.018264,2.8683176500000003,24.41091697078948,69.162083,2.8424475,24.331877017957233,71.52716149999999,3.12903645,22.859165319087282,True
combined_fixed,98,64x128x1,49.41772566666666,2.7486553666666667,17.97887296674673,49.453802,2.633698,18.777324507213812,49.5422549,3.22406795,15.366380506961711,True
combined_fixed,106,32x128x3,69.15203066666668,2.8389939666666666,24.35793505678344,69.158906,2.841875,24.33566078733231,69.33018679999999,2.8695341,24.16078164047606,True
combined_fixed,114,64x128x1,49.507743000000005,2.679601566666667,18.47578521219703,49.732031,2.6704689999999998,18.62295761531027,49.78092170000001,2.7317965,18.222778197424297,True
