rank,operator_id,operator_type,kernel_id,kernel_name,fusion_family,fusion_pattern,input_shapes,output_shapes,weight_shapes,call_count,total_exclusive_ms,mean_ms,p50_ms,p95_ms,end_to_end_share_pct,cumulative_end_to_end_share_pct,operator_exclusive_share_pct,cumulative_operator_exclusive_share_pct,in_top_bottleneck_set
1,10,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,32,40,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,32341.319414,539.0219902333333,538.940833,539.8059348,6.361975090420366,6.361975090420366,6.365595497543921,6.365595497543921,True
2,2,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,32,80,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,31538.22093,525.6370155,525.535209,526.9618196,6.203994753101456,12.56596984352182,6.207525258405138,12.57312075594906,True
3,6,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,32,40,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,31245.186711,520.75311185,520.6586195,521.73379145,6.146350957619451,18.71232080114127,6.149848659586933,18.722969415535992,True
4,12,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,32,40,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,31234.397801,520.5732966833333,520.518958,521.2439589,6.144228633053959,24.85654943419523,6.14772512727088,24.870694542806874,True
5,825,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,1024,49],[],[],[512,1024,1],[512],[512],[],[],[512]]","[[1,512,49]]","[[],[],[512,1024,1],[512],[512],[],[],[512]]",60,19206.95931,320.11598849999996,320.0233855,321.4514795,3.7782687567175066,28.634818190912736,3.7804188549066873,28.651113397713562,True
6,582,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,1024,49],[],[],[512,1024,1],[512],[512],[],[]]","[[1,512,49]]","[[],[],[512,1024,1],[512],[512],[],[]]",60,19170.151444,319.50252406666664,319.515364,321.3803016,3.7710281514835056,32.40584634239624,3.7731741292637877,32.42428752697735,True
7,25,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,32,20,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,15955.858539,265.93097565,265.871979,266.58820305,3.1387332493134723,35.54457959170971,3.1405194072366402,35.56480693421399,True
8,17,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,32,40,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,15656.841242,260.94735403333334,260.90950499999997,261.75203930000004,3.0799125014408504,38.624492093150565,3.0816651862598983,38.64647212047389,True
9,21,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,32,20,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,15449.611086,257.4935181,257.4693755,258.367651,3.0391475260365004,41.663639619187066,3.040877012744074,41.687349133217964,True
10,27,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,32,20,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,15437.623796,257.29372993333334,257.379375,257.99939035,3.0367894639115325,44.7004290830986,3.038517608717449,44.72586674193541,True
11,31,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,32,20,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,10,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,8238.51156,137.308526,137.175208,137.9104166,1.6206266867446188,46.32105576984322,1.6215489362532889,46.3474156781887,True
12,35,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,320,98],[],[],[128,320,5],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,320,5],[128],[128],[],[],[128]]",60,7587.832495,126.46387491666665,126.307526,127.27973395000001,1.4926293113006208,47.81368508114384,1.4934787213839134,47.84089439957262,True
13,0,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,1,80,98],[],[],[32,1,3,3],[32],[32],[],[],[32]]","[[1,32,80,98]]","[[],[],[32,1,3,3],[32],[32],[],[],[32]]",60,6001.604841,100.02674735000001,99.835937,100.7806171,1.180596870901313,48.99428195204515,1.1812687127838588,49.02216311235648,True
14,219,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,512,49],[],[],[256,512,1],[256],[256],[],[]]","[[1,256,49]]","[[],[],[256,512,1],[256],[256],[],[]]",60,4802.456508,80.0409418,79.9727345,80.71647115,0.9447081699300512,49.9389901219752,0.945245774705217,49.967408887061694,True
15,567,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,992,49],[],[],[128,992,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,992,1],[128],[128],[],[],[128]]",60,4645.803279,77.43005465,77.396276,78.27983355,0.9138923603468314,50.85288248232203,0.9144124287791242,50.88182131584082,True
16,810,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,992,49],[],[],[128,992,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,992,1],[128],[128],[],[],[128]]",60,4643.096092,77.38493486666667,77.29468800000001,78.21831015000001,0.9133598200370611,51.76624230235909,0.9138795854168108,51.795700901257625,True
17,795,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,960,49],[],[],[128,960,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,960,1],[128],[128],[],[],[128]]",60,4496.152343,74.93587238333333,74.8058595,75.57857530000001,0.8844539965341924,52.65069629889328,0.8849573124862354,52.68065821374386,True
18,552,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,960,49],[],[],[128,960,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,960,1],[128],[128],[],[],[128]]",60,4492.122295,74.86870491666667,74.78111949999999,75.64751009999999,0.8836612315680823,53.534357530461364,0.8841640963816203,53.56482231012548,True
19,780,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,928,49],[],[],[128,928,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,928,1],[128],[128],[],[],[128]]",60,4349.7789060000005,72.4963151,72.39880249999999,73.50696375,0.8556603611177567,54.39001789157912,0.8561472914849312,54.42096960161041,True
20,537,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,928,49],[],[],[128,928,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,928,1],[128],[128],[],[],[128]]",60,4340.156662,72.33594436666667,72.165859,73.17283379999999,0.8537675355388642,55.243785427117984,0.8542533887563939,55.2752229903668,True
21,765,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,896,49],[],[],[128,896,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,896,1],[128],[128],[],[],[128]]",60,4194.747764,69.91246273333333,69.8336975,70.49102599999999,0.8251636379934529,56.06894906511144,0.8256332136001836,56.100856203966984,True
22,522,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,896,49],[],[],[128,896,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,896,1],[128],[128],[],[],[128]]",60,4188.794222,69.81323703333334,69.743516,70.4266617,0.8239924957336423,56.89294156084508,0.8244614048788229,56.92531760884581,True
23,3,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,32,80,98],[],[],[32,32,1,1],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,1,1],[32],[32],[],[],[32]]",60,4059.560671,67.65934451666666,67.60856749999999,68.20057249999999,0.7985705077873911,57.69151206863247,0.7990249500500474,57.724342558895856,True
24,507,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,864,49],[],[],[128,864,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,864,1],[128],[128],[],[],[128]]",60,4049.346566,67.48910943333334,67.448828,68.10246115,0.796561255142219,58.488073323774685,0.797014554000117,58.52135711289597,True
25,750,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,864,49],[],[],[128,864,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,864,1],[128],[128],[],[],[128]]",60,4049.19833,67.48663883333333,67.3626825,68.2019274,0.7965320951154607,59.284605418890145,0.796985377379272,59.31834249027524,True
26,735,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,832,49],[],[],[128,832,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,832,1],[128],[128],[],[],[128]]",60,3896.277447,64.93795745,64.84643249999999,65.53013625,0.7664504884871937,60.05105590737734,0.7668866522207721,60.08522914249601,True
27,492,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,832,49],[],[],[128,832,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,832,1],[128],[128],[],[],[128]]",60,3891.63,64.8605,64.809271,65.67007810000001,0.7655362727846875,60.816592180162026,0.7659719162658294,60.85120105876184,True
28,720,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,800,49],[],[],[128,800,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,800,1],[128],[128],[],[],[128]]",60,3752.561665,62.54269441666667,62.418150999999995,63.01449515,0.7381796497659852,61.55477182992801,0.7385997254224428,61.58980078418428,True
29,477,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,800,49],[],[],[128,800,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,800,1],[128],[128],[],[],[128]]",60,3745.750309,62.42917181666667,62.352109,63.11309394999999,0.7368397638865851,62.291611593814594,0.7372590770546152,62.327059861238894,True
30,705,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,768,49],[],[],[128,768,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,768,1],[128],[128],[],[],[128]]",60,3598.984794,59.9830799,59.955365,60.744797049999995,0.7079690014229323,62.999580595237525,0.70837188511543,63.03543174635433,True
31,462,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,768,49],[],[],[128,768,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,768,1],[128],[128],[],[],[128]]",60,3596.617236,59.9436206,59.923698,60.69683655,0.7075032707324705,63.70708386597,0.7079058893917537,63.74333763574608,True
32,447,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,736,49],[],[],[128,736,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,736,1],[128],[128],[],[],[128]]",60,3448.652035,57.477533916666665,57.3810675,58.3057239,0.6783965138014733,64.38548037977147,0.6787825686879282,64.42212020443401,True
33,690,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,736,49],[],[],[128,736,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,736,1],[128],[128],[],[],[128]]",60,3445.420624,57.42367706666666,57.322214,58.11344535,0.6777608515384176,65.06324123130989,0.6781465446887524,65.10026674912277,True
34,675,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,704,49],[],[],[128,704,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,704,1],[128],[128],[],[],[128]]",60,3297.477862,54.95796436666667,54.8915365,55.4933617,0.6486585086623086,65.7118997399722,0.6490276405517199,65.74929438967449,True
35,432,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,704,49],[],[],[128,704,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,704,1],[128],[128],[],[],[128]]",60,3293.56005,54.8926675,54.8466925,55.3521924,0.6478878220358947,66.3597875620081,0.6482565153509148,66.3975509050254,True
36,417,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,672,49],[],[],[128,672,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,672,1],[128],[128],[],[],[128]]",60,3152.366823,52.53944705,52.4653385,53.23481495,0.6201132040120788,66.97990076602018,0.6204660916341314,67.01801699665953,True
37,660,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,672,49],[],[],[128,672,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,672,1],[128],[128],[],[],[128]]",60,3151.271251,52.52118751666667,52.4285155,53.42946395,0.619897690177144,67.59979845619732,0.6202504551568077,67.63826745181633,True
38,645,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,640,49],[],[],[128,640,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,640,1],[128],[128],[],[],[128]]",60,3001.687237,50.02812061666667,49.9480465,50.6069718,0.590472490827326,68.19027094702464,0.5908085108182362,68.22907596263457,True
39,402,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,640,49],[],[],[128,640,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,640,1],[128],[128],[],[],[128]]",60,2998.08734,49.96812233333333,49.928047,50.6340568,0.5897643423826412,68.78003528940728,0.5900999593877432,68.81917592202231,True
40,387,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,608,49],[],[],[128,608,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,608,1],[128],[128],[],[],[128]]",60,2849.353749,47.48922915,47.426328,48.0946563,0.5605064327427159,69.34054172215,0.5608253999585662,69.38000132198087,True
41,630,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,608,49],[],[],[128,608,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,608,1],[128],[128],[],[],[128]]",60,2847.896297,47.46493828333333,47.4178645,47.870635449999995,0.5602197322157279,69.90076145436572,0.5605385362790012,69.94053985825987,True
42,372,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,576,49],[],[],[128,576,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,576,1],[128],[128],[],[],[128]]",60,2702.106088,45.03510146666667,44.9947655,45.67332095,0.5315408256376717,70.4323022800034,0.5318433094047799,70.47238316766465,True
43,615,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,576,49],[],[],[128,576,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,576,1],[128],[128],[],[],[128]]",60,2700.467499,45.007791649999994,44.962864499999995,45.50501805,0.5312184930120917,70.96352077301549,0.531520793349476,71.00390396101412,True
44,600,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,544,49],[],[],[128,544,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,544,1],[128],[128],[],[],[128]]",60,2548.601773,42.47669621666667,42.423724,42.9037687,0.5013444500414649,71.46486522305695,0.5016297499668007,71.50553371098091,True
45,357,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,544,49],[],[],[128,544,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,544,1],[128],[128],[],[],[128]]",60,2548.312081,42.47186801666667,42.4040885,42.89151270000001,0.5012874637056787,71.96615268676263,0.5015727312018186,72.00710644218273,True
46,342,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,512,49],[],[],[128,512,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,512,1],[128],[128],[],[],[128]]",60,2402.908128,40.0484688,39.9905995,40.5124236,0.47268453890867085,72.43883722567129,0.47295352934757334,72.48005997153031,True
47,585,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,512,49],[],[],[128,512,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,512,1],[128],[128],[],[],[128]]",60,2400.021821,40.00036368333333,39.949505,40.4396245,0.4721167632714976,72.9109539889428,0.47238543060650046,72.9524454021368,True
48,204,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,480,49],[],[],[128,480,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,480,1],[128],[128],[],[],[128]]",60,2256.465521,37.60775868333334,37.523151,38.149481849999994,0.4438772968173999,73.3548312857602,0.4441298939282879,73.3965752960651,True
49,327,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,480,49],[],[],[128,480,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,480,1],[128],[128],[],[],[128]]",60,2250.851514,37.5141919,37.478594,37.8430341,0.44277294568582587,73.79760423144603,0.44302491434396984,73.83960021040906,True
50,1,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,32,80,98],[],[],[],[]]","[[1,32,80,98]]","[[],[],[],[]]",60,2168.208691,36.13681151666666,36.1324735,36.502861550000006,0.426515984286149,74.22412021573219,0.426758701600485,74.26635891200955,True
51,189,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,448,49],[],[],[128,448,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,448,1],[128],[128],[],[],[128]]",60,2104.145001,35.06908335,35.020026,35.51056755,0.4139137897138403,74.63803400544603,0.41414933550135435,74.6805082475109,True
52,312,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,448,49],[],[],[128,448,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,448,1],[128],[128],[],[],[128]]",60,2103.576562,35.05960936666667,35.006744499999996,35.378248199999994,0.41380197007184827,75.05183597551787,0.4140374522261944,75.0945456997371,True
53,18,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,32,40,98],[],[],[32,32,1,1],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,1,1],[32],[32],[],[],[32]]",60,2021.616459,33.693607650000004,33.607214,34.17291345,0.3976793089330275,75.4495152844509,0.3979056161697722,75.49245131590686,True
54,174,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,416,49],[],[],[128,416,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,416,1],[128],[128],[],[],[128]]",60,1958.270728,32.63784546666667,32.596719,33.0065755,0.38521834660964077,75.83473363106054,0.38543756269055396,75.87788887859742,True
55,297,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,416,49],[],[],[128,416,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,416,1],[128],[128],[],[],[128]]",60,1954.834268,32.580571133333336,32.5106255,32.936229,0.3845423484340759,76.21927597949463,0.38476117982492425,76.26265005842234,True
56,159,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,384,49],[],[],[128,384,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,384,1],[128],[128],[],[],[128]]",60,1807.123491,30.11872485,30.0540625,30.5144346,0.3554856401461065,76.57476161964073,0.3556879362452919,76.61833799466763,True
57,282,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,384,49],[],[],[128,384,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,384,1],[128],[128],[],[],[128]]",60,1805.013694,30.083561566666667,30.030182,30.42765085,0.35507061453172073,76.92983223417245,0.3552726744524128,76.97361066912003,True
58,267,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,352,49],[],[],[128,352,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,352,1],[128],[128],[],[],[128]]",60,1657.109738,27.618495633333335,27.5477605,27.9970626,0.32597590532083726,77.25580813949328,0.32616140832469337,77.29977207744473,True
59,144,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,352,49],[],[],[128,352,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,352,1],[128],[128],[],[],[128]]",60,1657.029322,27.61715536666667,27.556745,27.8756538,0.3259600864056495,77.58176822589893,0.32614558040744057,77.62591765785217,True
60,129,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,320,49],[],[],[128,320,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,320,1],[128],[128],[],[],[128]]",60,1509.004474,25.150074566666667,25.087943,25.43065365,0.2968415961027584,77.87860982200168,0.2970105196546151,77.92292817750679,True
61,252,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,320,49],[],[],[128,320,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,320,1],[128],[128],[],[],[128]]",60,1508.864898,25.1477483,25.081328499999998,25.40545525,0.2968141396151658,78.17542396161684,0.2969830475423679,78.21991122504916,True
62,14,ADD,1,add_stride,,,"[[1,32,40,98],[1,32,40,98]]","[[1,32,40,98]]",[],60,1436.9627600000001,23.949379333333336,23.9698435,24.341433100000003,0.282670016271022,78.45809397788787,0.2828308752064906,78.50274210025565,True
63,8,ADD,1,add_stride,,,"[[1,32,40,98],[1,32,40,98]]","[[1,32,40,98]]",[],60,1435.897554,23.931625899999997,23.9336455,24.371505600000003,0.2824604758391238,78.740554453727,0.28262121553148606,78.78536331578714,True
64,237,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,288,49],[],[],[128,288,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,288,1],[128],[128],[],[],[128]]",60,1362.611099,22.71018498333333,22.629452999999998,23.0470985,0.2680440386119715,79.00859849233898,0.26819657434702626,79.05355989013417,True
65,114,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,288,49],[],[],[128,288,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,288,1],[128],[128],[],[],[128]]",60,1359.838856,22.663980933333335,22.6123175,22.9696903,0.2674987009068265,79.2760971932458,0.2676509263067283,79.3212108164409,True
66,222,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,256,49],[],[],[128,256,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,256,1],[128],[128],[],[],[128]]",60,1216.549537,20.27582561666667,20.256223499999997,20.602807000000002,0.2393117532275466,79.51540894647334,0.23944793829017594,79.56065875473107,True
67,99,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,256,49],[],[],[128,256,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,256,1],[128],[128],[],[],[128]]",60,1213.296769,20.221612816666667,20.165233999999998,20.541768400000002,0.23867188975364148,79.75408083622699,0.23880771068936907,79.79946646542044,True
68,16,QUANTIZE_LINEAR,1,quantize_linear_stride,,,"[[1,32,40,98],[],[]]","[[1,32,40,98]]","[[],[]]",60,1211.047812,20.184130200000002,20.1469795,20.37854355,0.2382294894844913,79.99231032571149,0.23836505866363963,80.03783152408408,True
69,84,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,224,49],[],[],[128,224,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,224,1],[128],[128],[],[],[128]]",60,1065.561511,17.75935851666667,17.703229,18.038713350000002,0.20961036572175662,80.20192069143324,0.2097296486253273,80.24756117270941,True
70,11,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,32,40,98],[],[],[],[]]","[[1,32,40,98]]","[[],[],[],[]]",60,1043.829737,17.397162283333333,17.338854,17.64967405,0.20533543175605096,80.4072561231893,0.20545228192432133,80.45301345463373,False
71,4,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,32,40,98],[],[],[],[]]","[[1,32,40,98]]","[[],[],[],[]]",60,1043.733908,17.39556513333333,17.365026,17.50923935,0.20531658089523305,80.61257270408453,0.20543342033605014,80.65844687496978,False
72,5,DEQUANTIZE_LINEAR,1,dequantize_linear_stride,,,"[[1,32,40,98],[],[]]","[[1,32,40,98]]","[[],[]]",60,943.678542,15.7279757,15.6429165,16.22279395,0.1856343367045603,80.7982070407891,0.1857399755769906,80.84418685054678,False
73,7,DEQUANTIZE_LINEAR,1,dequantize_linear_stride,,,"[[1,32,40,98],[],[]]","[[1,32,40,98]]","[[],[]]",60,938.443908,15.6407318,15.578307,15.873356150000001,0.1846046133748111,80.98281165416391,0.1847096662629165,81.0288965168097,False
74,13,DEQUANTIZE_LINEAR,1,dequantize_linear_stride,,,"[[1,32,40,98],[],[]]","[[1,32,40,98]]","[[],[]]",60,935.768331,15.596138849999999,15.551614,15.856609599999999,0.18407829117970817,81.16688994534361,0.18418304455381085,81.2130795613635,False
75,69,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,192,49],[],[],[128,192,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,192,1],[128],[128],[],[],[128]]",60,917.448281,15.290804683333333,15.233933,15.550026200000001,0.18047448948370184,81.34736443482731,0.1805771920435296,81.39365675340703,False
76,824,BATCH_NORMALIZATION,2,fused_bn_relu_quant,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,1024,49],[1024],[1024],[1024],[1024],[],[]]","[[1,1024,49]]","[[1024],[1024],[1024],[1024],[],[]]",60,770.415627,12.840260449999999,12.816745000000001,13.0591672,0.15155117716449354,81.4989156119918,0.15163742034425945,81.54529417375129,False
77,581,BATCH_NORMALIZATION,2,fused_bn_relu_quant,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,1024,49],[1024],[1024],[1024],[1024],[],[]]","[[1,1024,49]]","[[1024],[1024],[1024],[1024],[],[]]",60,770.184689,12.836411483333334,12.826667,12.9873519,0.15150574853541926,81.65042136052722,0.1515919658631298,81.69688613961442,False
78,9,RELU,1,relu_stride,,,"[[1,32,40,98]]","[[1,32,40,98]]",[],60,769.050885,12.817514749999999,12.792448,13.1021401,0.15128271394882487,81.80170407447605,0.15136880435431477,81.84825494396874,False
79,54,QLINEAR_CONV,1,qlinear_conv_o4i4_neon,,,"[[1,160,49],[],[],[128,160,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,160,1],[128],[128],[],[],[128]]",60,768.621299,12.810354983333333,12.780182499999999,12.98126275,0.15119820857054364,81.9529022830466,0.15128425088658504,81.99953919485533,False
80,15,RELU,1,relu_stride,,,"[[1,32,40,98]]","[[1,32,40,98]]",[],60,766.682913,12.77804855,12.777864,12.912742049999999,0.15081690181896193,82.10371918486555,0.15090272714489253,82.15044192200023,False
81,566,BATCH_NORMALIZATION,2,fused_bn_relu_quant,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,992,49],[992],[992],[992],[992],[],[]]","[[1,992,49]]","[[992],[992],[992],[992],[],[]]",60,743.669533,12.394492216666666,12.3878385,12.54295035,0.14628985861357557,82.25000904347912,0.14637310773648174,82.2968150297367,False
