rank,operator_id,operator_type,kernel_id,kernel_name,fusion_family,fusion_pattern,input_shapes,output_shapes,weight_shapes,call_count,total_exclusive_ms,mean_ms,p50_ms,p95_ms,end_to_end_share_pct,cumulative_end_to_end_share_pct,operator_exclusive_share_pct,cumulative_operator_exclusive_share_pct,in_top_bottleneck_set
1,0,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,1,80,98],[],[],[32,1,3,3],[32],[32],[],[],[32]]","[[1,32,80,98]]","[[],[],[32,1,3,3],[32],[32],[],[],[32]]",60,4370.995468,72.84992446666666,72.7528905,73.42063294999998,13.947314964838029,13.947314964838029,14.042898815779733,14.042898815779733,True
2,1,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,32,80,98],[],[],[],[]]","[[1,32,80,98]]","[[],[],[],[]]",60,2111.07343,35.184557166666664,35.0996095,35.898444899999994,6.736178579380522,20.68349354421855,6.7823430125256445,20.825241828305376,True
3,10,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,32,40,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,1371.008855,22.850147583333335,22.8586455,23.139076,4.374722522651435,25.058216066869985,4.404703406181392,25.22994523448677,True
4,2,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,32,80,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,1312.476926,21.874615433333336,21.7795575,22.49713525,4.187954255505169,29.246170322375153,4.2166551772466,29.44660041173337,True
5,6,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,32,40,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,1306.782392,21.779706533333336,21.702916000000002,22.279957700000004,4.169783690045326,33.41595401242048,4.1983600851216,33.64496049685497,True
6,12,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,32,40,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,1305.9614080000001,21.76602346666667,21.7109115,22.13788275,4.1671640299443435,37.58311804236482,4.195722471944972,37.84068296879994,True
7,4,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,32,40,98],[],[],[],[]]","[[1,32,40,98]]","[[],[],[],[]]",60,1037.829633,17.29716055,17.2595055,17.490067850000003,3.3115881444545248,40.89470618681935,3.3342831469247396,41.17496611572468,True
8,11,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,32,40,98],[],[],[],[]]","[[1,32,40,98]]","[[],[],[],[]]",60,1037.504013,17.29173355,17.201667,17.74466445,3.310549130634424,44.205255317453776,3.333237012526782,44.50820312825146,True
9,25,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,32,20,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,699.921514,11.665358566666667,11.635235,11.92615625,2.2333644310299454,46.438619748483724,2.248670142087038,46.756873270338495,True
10,27,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,32,20,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,674.250776,11.237512933333333,11.279505,11.35764795,2.151452227989007,48.59007197647273,2.1661965776783014,48.923069848016794,True
11,21,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,32,20,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,670.038438,11.167307300000001,11.124271,11.341690849999999,2.1380111697096127,50.72808314618234,2.152663405030349,51.07573325304714,True
12,17,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,32,40,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,664.901879,11.081697983333333,11.027787,11.30518785,2.121621034617285,52.84970418079963,2.1361609449325605,53.2118941979797,True
13,825,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,1024,49],[],[],[512,1024,1],[512],[512],[],[],[512]]","[[1,512,49]]","[[],[],[512,1024,1],[512],[512],[],[],[512]]",60,545.280307,9.088005116666666,9.0460415,9.3154476,1.7399231460041802,54.58962732680381,1.7518472012834192,54.96374139926312,True
14,582,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,1024,49],[],[],[512,1024,1],[512],[512],[],[]]","[[1,512,49]]","[[],[],[512,1024,1],[512],[512],[],[]]",60,540.95188,9.015864666666666,8.997708,9.11994275,1.726111661843815,56.315738988647624,1.7379410641488728,56.70168246341199,True
15,19,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,32,20,98],[],[],[],[]]","[[1,32,20,98]]","[[],[],[],[]]",60,515.187817,8.586463616666666,8.5702605,8.68187445,1.643901670077489,57.959640658725114,1.6551676702066638,58.35685013361866,True
16,26,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,32,20,98],[],[],[],[]]","[[1,32,20,98]]","[[],[],[],[]]",60,514.845318,8.5807553,8.5660415,8.671018899999998,1.642808797421108,59.602449456146225,1.6540673078666162,60.010917441485276,True
17,31,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,32,20,98],[],[],[32,32,3,3],[32],[32],[],[],[32]]","[[1,32,10,98]]","[[],[],[32,32,3,3],[32],[32],[],[],[32]]",60,367.285207,6.121420116666667,6.0880209999999995,6.4520232,1.1719624285720565,60.77441188471828,1.1799941309007356,61.190911572386014,True
18,3,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,32,80,98],[],[],[32,32,1,1],[32],[32],[],[],[32]]","[[1,32,40,98]]","[[],[],[32,32,1,1],[32],[32],[],[],[32]]",60,341.963852,5.699397533333333,5.6581775,5.87496035,1.0911650641943096,61.86557694891259,1.0986430453764717,62.289554617762484,True
19,35,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,320,98],[],[],[128,320,5],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,320,5],[128],[128],[],[],[128]]",60,275.560775,4.592679583333333,4.5830210000000005,4.63121315,0.87928092102059,62.74485786993318,0.8853068160909028,63.17486143385339,True
20,18,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,32,40,98],[],[],[32,32,1,1],[32],[32],[],[],[32]]","[[1,32,20,98]]","[[],[],[32,32,1,1],[32],[32],[],[],[32]]",60,169.448277,2.82413795,2.8182035,2.8598746,0.5406888446511011,63.28554671458428,0.5443942977840709,63.71925573163746,True
21,219,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,512,49],[],[],[256,512,1],[256],[256],[],[]]","[[1,256,49]]","[[],[],[256,512,1],[256],[256],[],[]]",60,149.048232,2.4841372,2.4741150000000003,2.5632447,0.4755947819839401,63.76114149656822,0.4788541319638044,64.19810986360126,True
22,810,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,992,49],[],[],[128,992,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,992,1],[128],[128],[],[],[128]]",60,132.450472,2.2075078666666665,2.2112499999999997,2.2407242999999997,0.4226333483412937,64.18377484490952,0.4255297425987326,64.62363960619999,True
23,567,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,992,49],[],[],[128,992,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,992,1],[128],[128],[],[],[128]]",60,132.359069,2.2059844833333333,2.211875,2.2350365,0.4223416924841637,64.60611653739369,0.42523608796333984,65.04887569416333,True
24,795,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,960,49],[],[],[128,960,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,960,1],[128],[128],[],[],[128]]",60,128.689115,2.144818583333333,2.143854,2.1794168999999997,0.4106313155873677,65.01674785298106,0.41344545741753713,65.46232115158087,True
25,552,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,960,49],[],[],[128,960,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,960,1],[128],[128],[],[],[128]]",60,128.449531,2.1408255166666668,2.1460935,2.1697319,0.40986683218009834,65.42661468516116,0.41267573484644077,65.87499688642731,True
26,780,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,928,49],[],[],[128,928,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,928,1],[128],[128],[],[],[128]]",60,125.49807,2.0916345,2.0933075,2.11828045,0.40044907906760846,65.82706376422877,0.40319343991267714,66.27819032634,True
27,537,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,928,49],[],[],[128,928,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,928,1],[128],[128],[],[],[128]]",60,125.410206,2.0901701,2.0863544999999997,2.12745035,0.4001687157290871,66.22723247995785,0.4029111551858723,66.68110148152587,True
28,522,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,896,49],[],[],[128,896,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,896,1],[128],[128],[],[],[128]]",60,121.542029,2.0257004833333334,2.0167710000000003,2.2276253999999995,0.38782583334595155,66.6150583133038,0.3904836844620508,67.07158516598793,True
29,765,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,896,49],[],[],[128,896,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,896,1],[128],[128],[],[],[128]]",60,120.740102,2.012335033333333,2.0148435,2.03964645,0.38526698181437463,67.00032529511817,0.38790729658860496,67.45949246257653,True
30,507,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,864,49],[],[],[128,864,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,864,1],[128],[128],[],[],[128]]",60,118.337135,1.9722855833333335,1.9610675,2.1197781499999997,0.3775994063514225,67.3779247014696,0.3801871736359042,67.83967963621244,True
31,750,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,864,49],[],[],[128,864,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,864,1],[128],[128],[],[],[128]]",60,117.68297,1.9613828333333332,1.960443,1.9939192,0.37551204539194105,67.75343674686154,0.3780855075575297,68.21776514376997,True
32,735,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,832,49],[],[],[128,832,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,832,1],[128],[128],[],[],[128]]",60,113.645941,1.8940990166666665,1.8932285,1.9307421500000002,0.3626303768115459,68.11606712367309,0.3651155582225539,68.58288070199252,True
33,492,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,832,49],[],[],[128,832,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,832,1],[128],[128],[],[],[128]]",60,113.024322,1.8837386999999999,1.870417,1.90321435,0.36064686618002045,68.47671398985311,0.36311845418003696,68.94599915617256,True
34,720,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,800,49],[],[],[128,800,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,800,1],[128],[128],[],[],[128]]",60,110.390418,1.8398402999999999,1.836667,1.87666625,0.35224239883520403,68.82895638868831,0.3546563892721084,69.30065554544467,True
35,477,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,800,49],[],[],[128,800,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,800,1],[128],[128],[],[],[128]]",60,109.597448,1.8266241333333333,1.815469,1.8628120000000001,0.3497121280013319,69.17866851668964,0.3521087779658345,69.65276432341051,True
36,462,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,768,49],[],[],[128,768,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,768,1],[128],[128],[],[],[128]]",60,105.390784,1.7565130666666666,1.743776,1.78071305,0.33628917476590076,69.51495769145554,0.33859383443947727,69.99135815784999,True
37,705,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,768,49],[],[],[128,768,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,768,1],[128],[128],[],[],[128]]",60,105.221141,1.7536856833333334,1.7438799999999999,1.7827449000000002,0.3357478645838377,69.85070555603937,0.33804881454612673,70.32940697239611,True
38,690,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,736,49],[],[],[128,736,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,736,1],[128],[128],[],[],[128]]",60,102.101565,1.7016927499999999,1.6976045,1.7293334,0.32579367695145883,70.17649923299084,0.3280264087951137,70.65743338119123,True
39,447,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,736,49],[],[],[128,736,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,736,1],[128],[128],[],[],[128]]",60,102.088174,1.7014695666666666,1.6863540000000001,1.7407109500000002,0.3257509478989898,70.50225018088983,0.3279833869115591,70.98541676810278,True
40,675,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,704,49],[],[],[128,704,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,704,1],[128],[128],[],[],[128]]",60,98.270003,1.6378333833333334,1.6316410000000001,1.6852966999999999,0.3135676285804325,70.81581780947026,0.31571657277119164,71.30113334087397,True
41,432,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,704,49],[],[],[128,704,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,704,1],[128],[128],[],[],[128]]",60,98.101668,1.6350278,1.6214330000000001,1.6769741,0.31303049206729855,71.12884830153756,0.3151757551497915,71.61630909602377,True
42,417,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,672,49],[],[],[128,672,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,672,1],[128],[128],[],[],[128]]",60,94.329376,1.5721562666666666,1.5594275,1.594239,0.3009935670582199,71.42984186859577,0.3030563385895602,71.91936543461333,True
43,660,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,672,49],[],[],[128,672,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,672,1],[128],[128],[],[],[128]]",60,93.979535,1.5663255833333334,1.5568235000000001,1.58703675,0.29987726697272776,71.7297191355685,0.3019323882673561,72.22129782288069,True
44,16,QUANTIZE_LINEAR,1,quantize_linear_stride_optimized,,,"[[1,32,40,98],[],[]]","[[1,32,40,98]]","[[],[]]",60,92.489482,1.5414913666666665,1.5263285,1.74769785,0.2951226890607971,72.0248418246293,0.29714522624389067,72.51844304912457,True
45,402,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,640,49],[],[],[128,640,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,640,1],[128],[128],[],[],[128]]",60,90.312657,1.50521095,1.4932815000000002,1.5355494,0.2881767052178476,72.31301852984716,0.2901516401286786,72.80859468925325,True
46,645,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,640,49],[],[],[128,640,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,640,1],[128],[128],[],[],[128]]",60,89.868232,1.4978038666666669,1.4896095,1.5256173499999999,0.2867585990910791,72.59977712893823,0.28872381542561193,73.09731850467887,True
47,387,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,608,49],[],[],[128,608,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,608,1],[128],[128],[],[],[128]]",60,87.067395,1.45112325,1.4316925,1.5241331999999999,0.27782146884462605,72.87759859778285,0.279725437166371,73.37704394184524,True
48,630,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,608,49],[],[],[128,608,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,608,1],[128],[128],[],[],[128]]",60,86.22823,1.4371371666666666,1.4294535000000002,1.4670781499999999,0.27514379538370537,73.15274239316655,0.2770294130521808,73.65407335489742,True
49,615,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,576,49],[],[],[128,576,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,576,1],[128],[128],[],[],[128]]",60,82.503439,1.3750573166666666,1.36375,1.4091021000000001,0.2632584402888476,73.4160008334554,0.26506260514632396,73.91913596004375,True
50,372,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,576,49],[],[],[128,576,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,576,1],[128],[128],[],[],[128]]",60,82.499684,1.3749947333333334,1.366172,1.4073151000000002,0.26324645854050754,73.6792472919959,0.26505054128456995,74.18418650132831,True
51,600,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,544,49],[],[],[128,544,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,544,1],[128],[128],[],[],[128]]",60,79.058854,1.3176475666666667,1.3037239999999999,1.35131725,0.25226718846306173,73.93151448045897,0.253996027985244,74.43818252931355,True
52,357,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,544,49],[],[],[128,544,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,544,1],[128],[128],[],[],[128]]",60,78.712242,1.3118707,1.303646,1.3441241,0.2511611917238786,74.18267567218285,0.2528824516203245,74.69106498093387,True
53,585,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,512,49],[],[],[128,512,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,512,1],[128],[128],[],[],[128]]",60,75.613696,1.2602282666666667,1.2447655,1.28745255,0.24127410826396065,74.42394978044682,0.24292760992062615,74.9339925908545,True
54,342,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,512,49],[],[],[128,512,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,512,1],[128],[128],[],[],[128]]",60,74.918176,1.2486362666666666,1.2325780000000002,1.2892207,0.23905478852881967,74.66300456897564,0.24069308072565077,75.17468567158015,True
55,581,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,1024,49],[1024],[1024],[1024],[1024],[],[]]","[[1,1024,49]]","[[1024],[1024],[1024],[1024],[],[]]",60,74.056309,1.2342718166666666,1.2277865000000001,1.26573225,0.2363046757467764,74.89930924472242,0.2379241208486007,75.41260979242875,True
56,809,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,992,49],[992],[992],[992],[992],[],[]]","[[1,992,49]]","[[992],[992],[992],[992],[],[]]",60,73.974631,1.2329105166666667,1.2308335,1.2772635,0.23604405118195174,75.13535329590437,0.23766171016941506,75.65027150259817,True
57,824,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,1024,49],[1024],[1024],[1024],[1024],[],[]]","[[1,1024,49]]","[[1024],[1024],[1024],[1024],[],[]]",60,73.968904,1.2328150666666666,1.230234,1.2715416499999999,0.2360257770214342,75.3713790729258,0.2376433107722739,75.88791481337044,True
58,566,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,992,49],[992],[992],[992],[992],[],[]]","[[1,992,49]]","[[992],[992],[992],[992],[],[]]",60,73.811251,1.2301875166666667,1.2256765,1.26677095,0.23552272547122116,75.60690179839703,0.23713681170513642,76.12505162507559,True
59,327,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,480,49],[],[],[128,480,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,480,1],[128],[128],[],[],[128]]",60,71.059634,1.1843272333333335,1.1723439999999998,1.2078750500000002,0.2267426502589348,75.83364444865597,0.22829656481088376,76.35334818988647,True
60,794,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,960,49],[960],[960],[960],[960],[],[]]","[[1,960,49]]","[[960],[960],[960],[960],[],[]]",60,70.940417,1.1823402833333332,1.1822135,1.2244709500000002,0.22636224331037216,76.06000669196635,0.2279135508543658,76.58126174074084,True
61,551,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,960,49],[960],[960],[960],[960],[],[]]","[[1,960,49]]","[[960],[960],[960],[960],[],[]]",60,70.931978,1.1821996333333333,1.175599,1.22341115,0.22633531548767136,76.28634200745402,0.22788643848969417,76.80914817923053,True
62,204,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,480,49],[],[],[128,480,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,480,1],[128],[128],[],[],[128]]",60,70.736144,1.1789357333333332,1.1738279999999999,1.2045971500000001,0.2257104330097964,76.51205244046382,0.22725727356220282,77.03640545279274,True
63,536,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,928,49],[928],[928],[928],[928],[],[]]","[[1,928,49]]","[[928],[928],[928],[928],[],[]]",60,68.391979,1.1398663166666667,1.134401,1.1800943499999998,0.2182304875777071,76.73028292804153,0.2197260665079995,77.25613151930074,True
64,779,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,928,49],[928],[928],[928],[928],[],[]]","[[1,928,49]]","[[928],[928],[928],[928],[],[]]",60,68.277236,1.1379539333333333,1.1370055,1.1783159499999998,0.21786435661904413,76.94814728466058,0.21935742637770986,77.47548894567845,True
65,312,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,448,49],[],[],[128,448,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,448,1],[128],[128],[],[],[128]]",60,67.337344,1.1222890666666667,1.110703,1.1594896500000003,0.21486527555092083,77.1630125602115,0.21633779198312186,77.69182673766157,True
66,189,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,448,49],[],[],[128,448,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,448,1],[128],[128],[],[],[128]]",60,67.017816,1.1169635999999998,1.108229,1.1490736499999998,0.2138457005619484,77.37685826077345,0.21531122963464577,77.90713796729622,True
67,764,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,896,49],[896],[896],[896],[896],[],[]]","[[1,896,49]]","[[896],[896],[896],[896],[],[]]",60,65.800156,1.0966692666666666,1.0924215,1.1516973499999998,0.20996029558625862,77.5868185563597,0.2113991971703691,78.11853716446659,True
68,521,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,896,49],[896],[896],[896],[896],[],[]]","[[1,896,49]]","[[896],[896],[896],[896],[],[]]",60,65.779952,1.0963325333333331,1.0902859999999999,1.14951855,0.20989582707934465,77.79671438343905,0.21133428684736574,78.32987145131395,True
69,297,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,416,49],[],[],[128,416,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,416,1],[128],[128],[],[],[128]]",60,63.463495,1.0577249166666667,1.047161,1.0830368,0.20250429450557905,77.99921867794463,0.2038920985631969,78.53376354987715,True
70,174,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,416,49],[],[],[128,416,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,416,1],[128],[128],[],[],[128]]",60,63.291771,1.05486285,1.050026,1.07707015,0.20195634410559438,78.20117502205022,0.20334039294512993,78.73710394282229,True
71,749,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,864,49],[864],[864],[864],[864],[],[]]","[[1,864,49]]","[[864],[864],[864],[864],[],[]]",60,63.017136,1.0502856,1.0503905,1.0803417,0.2010800172200117,78.40225503927023,0.20245806040909636,78.93956200323139,True
72,506,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,864,49],[864],[864],[864],[864],[],[]]","[[1,864,49]]","[[864],[864],[864],[864],[],[]]",60,62.768802,1.0461467,1.040651,1.07813025,0.20028761362686343,78.6025426528971,0.2016602263092789,79.14122222954066,True
73,734,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,832,49],[832],[832],[832],[832],[],[]]","[[1,832,49]]","[[832],[832],[832],[832],[],[]]",60,60.729167,1.0121527833333333,1.0028645,1.0551043499999997,0.193779386389711,78.7963220392868,0.19510739683695083,79.3363296263776,True
74,491,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,832,49],[832],[832],[832],[832],[],[]]","[[1,832,49]]","[[832],[832],[832],[832],[],[]]",60,59.958811,0.9993135166666666,0.9976045,1.02783605,0.19132127407966348,78.98764331336648,0.19263243857187656,79.52896206494948,True
75,159,QLINEAR_CONV,1,qlinear_conv_o4i4_mac_fixed,,,"[[1,384,49],[],[],[128,384,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,384,1],[128],[128],[],[],[128]]",60,59.442658,0.9907109666666667,0.981198,1.0222674,0.1896742926280126,79.17731760599449,0.1909741700137127,79.7199362349632,True
