case_name,operator_id,input,dequant_index_address_pct,dequant_input_load_pct,dequant_parameter_load_pct,dequant_convert_mul_pct,dequant_output_store_pct,setup_other_pct,foreign_symbol_pct,unclassified_pct,classified_core_share_pct,top_bottleneck_set,winner
dequantize_linear,5,benchmarks/campplus/features/multi__speaker_0000__98.f32,39.462365591397855,34.236559139784944,7.806451612903226,1.096774193548387,2.204301075268817,0.3225806451612903,0.0,14.870967741935484,84.80645161290322,dequant_index_address;dequant_input_load,dequant_index_address
dequantize_linear,5,benchmarks/campplus/features/multi__speaker_0005__98.f32,39.046903509713424,34.732209938821505,7.663410969196092,1.051840721262209,2.318342814210583,0.36492433186648066,0.0,14.8223677149297,84.81270795320383,dequant_index_address;dequant_input_load,dequant_index_address
dequantize_linear,5,benchmarks/campplus/features/multi__speaker_0006__98.f32,39.43707191780822,33.872003424657535,7.940924657534247,1.0059931506849316,2.0012842465753424,0.2461472602739726,0.0,15.496575342465754,84.25727739726028,dequant_index_address;dequant_input_load,dequant_index_address
