case_name,operator_id,input,bn_index_address_pct,bn_parameter_load_pct,bn_sqrt_affine_pct,bn_relu_quant_pct,bn_output_write_pct,setup_other_pct,foreign_symbol_pct,unclassified_pct,classified_core_share_pct,top_bottleneck_set,winner
fused_bn_relu_quant,824,benchmarks/campplus/features/multi__speaker_0000__98.f32,64.46923597025017,2.4678837052062206,8.19810682893847,5.52738336713996,13.319810682893849,0.1352265043948614,0.0,5.88235294117647,93.98242055442867,bn_index_address;bn_output_write,bn_index_address
fused_bn_relu_quant,824,benchmarks/campplus/features/multi__speaker_0005__98.f32,63.774034371277864,2.0248426067721628,9.341500765696784,5.581078781691339,13.986727922409392,0.11910838863365664,0.0,5.172707163518802,94.70818444784754,bn_index_address;bn_output_write,bn_index_address
fused_bn_relu_quant,824,benchmarks/campplus/features/multi__speaker_0006__98.f32,63.3276740237691,1.8505942275042444,8.505942275042445,5.568760611205433,14.719864176570457,0.13582342954159593,0.0,5.891341256366723,93.97283531409168,bn_index_address;bn_output_write,bn_index_address
